virtual_time,avatar_id,guild,place
0,27565,167,Undercity
0,78505,NO,Durotar
0,41907,NO,Stranglethorn Vale
0,76678,NO,Hellfire Peninsula
0,70425,53,Orgrimmar
0,32488,161,Arathi Basin
0,22458,358,Blackrock Depths
0,29539,282,Isle of Quel'Danas
0,980,79,Isle of Quel'Danas
0,28801,NO,Netherstorm
0,25396,53,The Mechanar
0,21909,104,Shattrath City
0,77302,320,Thousand Needles
0,73719,NO,Stranglethorn Vale
0,60182,NO,The Hinterlands
0,77544,NO,Thunder Bluff
0,73093,NO,Thunder Bluff
0,24164,322,Shattrath City
0,25754,35,The Underbog
0,77634,NO,Zangarmarsh
0,36263,251,Blade's Edge Mountains
0,62023,161,Blade's Edge Mountains
0,76669,251,Terokkar Forest
0,76611,282,The Underbog
0,22238,101,Zul'Farrak
0,32414,101,The Mechanar
0,22484,315,Isle of Quel'Danas
0,19558,161,Shattrath City
0,66529,410,Nagrand
0,22377,35,The Hinterlands
0,59437,189,Hellfire Peninsula
0,67739,161,Shadowmoon Valley
0,6480,35,Isle of Quel'Danas
0,74127,101,Orgrimmar
0,72858,448,Terokkar Forest
0,27710,271,Terokkar Forest
0,182,NO,Durotar
0,67702,NO,Durotar
0,23661,282,The Hinterlands
0,71479,282,Blade's Edge Mountains
0,1309,161,Shadowmoon Valley
0,2088,62,Shattrath City
0,11709,62,Netherstorm
0,12056,NO,Shattrath City
0,1244,NO,Shattrath City
0,71901,365,Nagrand
0,21965,101,Netherstorm
0,70136,282,Blackrock Depths
0,29395,103,Netherstorm
0,72159,NO,Undercity
0,75548,161,Silverpine Forest
0,78588,NO,Silverpine Forest
0,25076,150,Hellfire Peninsula
0,77633,251,Orgrimmar
0,25200,282,Un'Goro Crater
0,24558,251,Terokkar Forest
0,24098,NO,Shattrath City
0,1177,9,Blade's Edge Mountains
0,58279,NO,Isle of Quel'Danas
0,67450,161,Shadowmoon Valley
0,62239,205,Shattrath City
0,33242,62,Netherstorm
0,345,101,Scarlet Monastery
0,68587,161,Felwood
0,30231,291,The Mechanar
0,69336,161,Orgrimmar
0,25213,62,Orgrimmar
0,30589,NO,Shattrath City
0,63242,101,Shattrath City
0,22408,104,Terokkar Forest
0,22957,251,The Underbog
0,23557,103,Blackrock Depths
0,15589,205,Blade's Edge Mountains
0,19236,161,Orgrimmar
0,22779,104,Shattrath City
0,77318,437,Shattrath City
0,71767,NO,Netherstorm
0,10808,305,Ghostlands
0,64031,282,Tirisfal Glades
0,67578,101,Shattrath City
0,78585,NO,Silvermoon City
0,62697,NO,Hillsbrad Foothills
0,78670,NO,Ashenvale
0,76803,79,The Barrens
0,78032,NO,The Barrens
0,67050,NO,The Barrens
0,65312,NO,Silvermoon City
0,69643,282,Orgrimmar
0,64135,NO,Undercity
0,59801,101,Zul'Farrak
0,77445,NO,Stranglethorn Vale
0,77661,161,Stranglethorn Vale
0,40982,35,The Hinterlands
0,78512,NO,Undercity
0,75457,282,Orgrimmar
0,34370,416,Shattrath City
0,76159,282,Western Plaguelands
0,64057,251,Hellfire Peninsula
0,55538,379,Hellfire Peninsula
0,76749,NO,Hellfire Peninsula
0,73963,282,Shattrath City
0,77748,412,Nagrand
0,77533,358,The Underbog
0,58097,424,Blade's Edge Mountains
0,64935,437,Shattrath City
0,73449,189,Isle of Quel'Danas
0,34496,101,Isle of Quel'Danas
0,30070,282,Orgrimmar
0,72024,424,Orgrimmar
0,47583,243,Alterac Valley
0,74563,4,Shadowmoon Valley
0,42099,189,Durotar
0,45387,101,The Mechanar
0,35072,161,Blackrock Depths
0,63118,282,Blade's Edge Mountains
0,38081,189,Hellfire Peninsula
0,72307,101,The Underbog
0,36545,101,Eye of the Storm
0,72632,101,The Mechanar
0,58750,282,Isle of Quel'Danas
0,68334,104,Shadowmoon Valley
0,71832,103,Shattrath City
0,43211,53,Netherstorm
0,45029,101,Shattrath City
0,45125,282,Eastern Plaguelands
0,65724,251,Netherstorm
0,76681,282,Arathi Basin
0,65009,103,Blackrock Depths
0,70125,282,Durotar
0,75064,358,Warsong Gulch
0,39520,150,Netherstorm
0,69475,101,Arathi Basin
1,73295,NO,Orgrimmar
1,78505,NO,Durotar
1,76678,NO,Hellfire Peninsula
1,74080,437,Orgrimmar
1,70425,53,Orgrimmar
1,32488,161,Arathi Basin
1,22458,358,Blackrock Depths
1,29539,282,Isle of Quel'Danas
1,25396,53,The Mechanar
1,21909,104,Shattrath City
1,77302,320,Thousand Needles
1,73719,NO,Stranglethorn Vale
1,60182,NO,Badlands
1,73093,NO,The Barrens
1,77544,NO,Thunder Bluff
1,77403,437,Undercity
1,77634,NO,Shattrath City
1,25754,35,The Underbog
1,36263,251,Blade's Edge Mountains
1,62023,161,Blade's Edge Mountains
1,76669,251,Terokkar Forest
1,76611,282,The Underbog
1,72430,189,Shattrath City
1,22238,101,Zul'Farrak
1,14389,103,The Barrens
1,32414,101,The Mechanar
1,22484,315,Isle of Quel'Danas
1,66529,410,Nagrand
1,22377,35,The Hinterlands
1,59437,189,Hellfire Peninsula
1,67739,161,Netherstorm
1,6480,35,Isle of Quel'Danas
1,74127,101,Orgrimmar
1,72858,448,Terokkar Forest
1,182,NO,Durotar
1,67702,NO,Durotar
1,23661,282,Duskwood
1,71479,282,Blade's Edge Mountains
1,1309,161,Shadowmoon Valley
1,2088,62,Shattrath City
1,11709,62,Netherstorm
1,71901,365,Shattrath City
1,1244,NO,Shattrath City
1,46502,161,Netherstorm
1,21965,101,Netherstorm
1,70136,282,Blackrock Depths
1,29395,103,Blade's Edge Mountains
1,75548,161,Silverpine Forest
1,78588,NO,Silverpine Forest
1,24558,251,Terokkar Forest
1,25200,282,Feralas
1,25076,150,Zangarmarsh
1,24098,NO,Shattrath City
1,20815,161,Undercity
1,58279,NO,Isle of Quel'Danas
1,345,101,Undercity
1,67450,161,Shadowmoon Valley
1,33242,62,Shadowmoon Valley
1,1177,9,Terokkar Forest
1,62239,205,Terokkar Forest
1,68587,161,Felwood
1,30231,291,The Mechanar
1,69336,161,Orgrimmar
1,25213,62,Orgrimmar
1,26156,101,Shattrath City
1,63242,101,Shattrath City
1,22408,104,Terokkar Forest
1,22957,251,The Underbog
1,23557,103,Blackrock Depths
1,15589,205,Blade's Edge Mountains
1,53419,365,Shattrath City
1,22779,104,Shattrath City
1,71767,NO,Shattrath City
1,77318,437,Shattrath City
1,10808,305,Ghostlands
1,67578,101,Isle of Quel'Danas
1,64031,282,Durotar
1,73892,NO,Undercity
1,78585,NO,Silvermoon City
1,78670,NO,Ashenvale
1,77872,NO,Stonetalon Mountains
1,76803,79,The Barrens
1,78032,NO,The Barrens
1,67050,NO,The Barrens
1,69643,282,Orgrimmar
1,62697,NO,Hillsbrad Foothills
1,64135,NO,Undercity
1,59801,101,Zul'Farrak
1,77445,NO,Stranglethorn Vale
1,77661,161,Stranglethorn Vale
1,40982,35,The Hinterlands
1,78512,NO,Azshara
1,75457,282,Orgrimmar
1,76159,282,Shattrath City
1,34370,416,Shattrath City
1,64057,251,Hellfire Peninsula
1,55538,379,Hellfire Peninsula
1,76749,NO,Hellfire Peninsula
1,73963,282,Undercity
1,77748,412,Nagrand
1,77533,358,The Underbog
1,58097,424,Blade's Edge Mountains
1,64935,437,Shadowmoon Valley
1,73449,189,Isle of Quel'Danas
1,34496,101,Isle of Quel'Danas
1,30070,282,Orgrimmar
1,47583,243,Alterac Valley
1,74563,4,Shadowmoon Valley
1,42099,189,Terokkar Forest
1,72024,424,Zangarmarsh
1,45387,101,The Mechanar
1,35072,161,Blackrock Depths
1,63118,282,Blade's Edge Mountains
1,38081,189,Hellfire Peninsula
1,70478,79,Isle of Quel'Danas
1,72307,101,The Underbog
1,36545,101,Orgrimmar
1,70975,358,Shattrath City
1,72632,101,The Mechanar
1,58750,282,Isle of Quel'Danas
1,68334,104,Shadowmoon Valley
1,71832,103,Shattrath City
1,43211,53,Netherstorm
1,65009,103,Shattrath City
1,45125,282,Eastern Plaguelands
1,65724,251,Netherstorm
1,76681,282,Arathi Basin
1,75064,358,Warsong Gulch
1,69475,101,Warsong Gulch
1,70125,282,The Barrens
2,78505,NO,Durotar
2,76678,NO,Hellfire Peninsula
2,74080,437,Zangarmarsh
2,70425,53,Orgrimmar
2,32488,161,Arathi Basin
2,29539,282,Isle of Quel'Danas
2,25396,53,The Mechanar
2,77302,320,Thousand Needles
2,60182,NO,Stranglethorn Vale
2,73093,NO,The Barrens
2,77544,NO,Thunder Bluff
2,77403,437,Tirisfal Glades
2,77634,NO,Shattrath City
2,70829,4,Eastern Plaguelands
2,25754,35,The Underbog
2,36263,251,Blade's Edge Mountains
2,62023,161,Blade's Edge Mountains
2,76669,251,Terokkar Forest
2,76611,282,The Underbog
2,22238,101,Zul'Farrak
2,14389,103,The Barrens
2,32414,101,The Mechanar
2,22484,315,Isle of Quel'Danas
2,665,53,Shattrath City
2,66529,410,Nagrand
2,22377,35,The Hinterlands
2,59437,189,Hellfire Peninsula
2,67739,161,Shadowmoon Valley
2,43759,191,Shattrath City
2,6480,35,Isle of Quel'Danas
2,72858,448,Terokkar Forest
2,182,NO,Durotar
2,67702,NO,Durotar
2,23661,282,Thunder Bluff
2,71479,282,Blade's Edge Mountains
2,1309,161,Shadowmoon Valley
2,2088,62,Hellfire Peninsula
2,11709,62,Netherstorm
2,46502,161,Netherstorm
2,71901,365,Netherstorm
2,1244,NO,Arathi Basin
2,21965,101,Shattrath City
2,70136,282,Durotar
2,23176,282,Shattrath City
2,29395,103,Zangarmarsh
2,75548,161,Silverpine Forest
2,78588,NO,Silverpine Forest
2,24558,251,Terokkar Forest
2,25200,282,Azshara
2,25076,150,Zangarmarsh
2,24098,NO,Hellfire Peninsula
2,58279,NO,Isle of Quel'Danas
2,1177,9,Orgrimmar
2,67450,161,Shadowmoon Valley
2,345,101,Shadowfang Keep
2,62239,205,Terokkar Forest
2,68587,161,Felwood
2,30231,291,The Mechanar
2,26156,101,Orgrimmar
2,22408,104,Terokkar Forest
2,22957,251,The Underbog
2,53419,365,Shattrath City
2,15589,205,Zangarmarsh
2,71767,NO,Isle of Quel'Danas
2,77318,437,Shattrath City
2,22779,104,Eye of the Storm
2,10808,305,Ghostlands
2,67578,101,Isle of Quel'Danas
2,61802,101,Shattrath City
2,72830,NO,Eversong Woods
2,75103,NO,Silvermoon City
2,78305,NO,Silvermoon City
2,30338,NO,Orgrimmar
2,78670,NO,Ashenvale
2,67050,NO,Stonetalon Mountains
2,77872,NO,Stonetalon Mountains
2,76803,79,The Barrens
2,78032,NO,The Barrens
2,78655,251,The Barrens
2,69643,282,Orgrimmar
2,62697,NO,Alterac Mountains
2,64135,NO,Hillsbrad Foothills
2,55535,161,Orgrimmar
2,59801,101,Zul'Farrak
2,77445,NO,Stranglethorn Vale
2,77661,161,Stranglethorn Vale
2,24953,NO,Stranglethorn Vale
2,40982,35,The Hinterlands
2,78512,NO,Orgrimmar
2,75457,282,Orgrimmar
2,34370,416,Shattrath City
2,64057,251,Hellfire Peninsula
2,55538,379,Hellfire Peninsula
2,76749,NO,Hellfire Peninsula
2,75659,358,Undercity
2,77748,412,Nagrand
2,77533,358,The Underbog
2,58097,424,Blade's Edge Mountains
2,64935,437,Shadowmoon Valley
2,72024,424,Blade's Edge Mountains
2,73449,189,Isle of Quel'Danas
2,34496,101,Isle of Quel'Danas
2,30070,282,Orgrimmar
