virtual_time,avatar_id,guild,place
0,1501,NO,Swamp of Sorrows
0,68151,NO,Stranglethorn Vale
0,67766,103,Stranglethorn Vale
0,66943,282,Winterspring
0,23376,101,Hellfire Peninsula
0,22314,282,Zangarmarsh
0,3029,5,Nagrand
0,22235,NO,Zangarmarsh
0,49944,167,Alterac Valley
0,65046,282,Shattrath City
0,23704,110,Shattrath City
0,10223,5,Nagrand Arena
0,67926,103,The Blood Furnace
0,49931,5,Arathi Basin
0,57884,101,Thunder Bluff
0,27871,103,The Mechanar
0,31407,101,Karazhan
0,6241,282,Dire Maul
0,25214,105,Alterac Valley
0,50280,35,Alterac Valley
0,691,165,Alterac Valley
0,67612,5,Alterac Valley
0,18720,NO,Undercity
0,23273,103,Shattrath City
0,66057,288,Shattrath City
0,2796,204,Auchindoun: Shadow Labyrinth
0,22361,103,The Underbog
0,21,205,Nagrand
0,22031,104,Nagrand Arena
0,21935,NO,Alterac Valley
0,44,204,Auchindoun: Shadow Labyrinth
0,12732,53,Terokkar Forest
0,45536,103,The Underbog
0,24603,204,Swamp of Sorrows
0,27017,282,Alterac Valley
0,36,101,Shadowmoon Valley
0,49719,79,Blade's Edge Mountains
0,14525,79,Blade's Edge Mountains
0,2695,35,Auchindoun: Shadow Labyrinth
0,5088,4,Arathi Basin
0,66778,5,Thousand Needles
0,63541,282,Un'Goro Crater
0,57293,NO,Hillsbrad Foothills
0,47801,35,Tirisfal Glades
0,66527,282,Ashenvale
0,66169,282,Stranglethorn Vale
0,68293,NO,Mulgore
0,68159,NO,Mulgore
0,67863,NO,The Barrens
0,65440,79,The Barrens
0,28568,NO,Arathi Highlands
0,25739,NO,Hellfire Peninsula
0,32135,NO,The Barrens
0,122,199,Blade's Edge Mountains
0,37460,53,Nagrand
0,33039,320,Nagrand
0,60782,165,Nagrand
0,63604,293,Nagrand
0,47447,53,Nagrand
0,18601,NO,Nagrand
0,30970,101,Karazhan
0,26843,189,Karazhan
0,50739,167,Karazhan
0,63610,167,Karazhan
0,21878,101,Karazhan
0,159,79,Orgrimmar
0,14788,103,Orgrimmar
0,13940,104,Orgrimmar
0,51383,204,Orgrimmar
0,21879,103,Orgrimmar
0,21861,101,Orgrimmar
0,155,103,Orgrimmar
0,6953,104,Alterac Valley
0,63528,220,Alterac Valley
0,17684,205,Alterac Valley
0,140,103,Old Hillsbrad Foothills
0,29599,103,Shadowmoon Valley
0,2079,282,Shattrath City
0,22716,103,Shattrath City
0,37029,282,The Underbog
0,4399,266,The Underbog
0,53022,161,Nagrand
