virtual_time,avatar_id,guild,place
0,12721,NO,Undercity
0,70887,359,Ashenvale
0,63071,NO,Stonetalon Mountains
0,65094,282,Stranglethorn Vale
0,70120,251,The Barrens
0,1154,282,Shadowmoon Valley
0,22785,359,Blade's Edge Mountains
0,16187,243,Magisters' Terrace
0,57,5,Isle of Quel'Danas
0,45330,35,Orgrimmar
0,48432,79,Shattrath City
0,22876,103,Shattrath City
0,10223,35,Nagrand
0,34216,53,Netherstorm
0,2663,53,Thunder Bluff
0,753,53,Karazhan
0,61239,243,Hellfire Peninsula
0,2796,204,Isle of Quel'Danas
0,22361,103,Isle of Quel'Danas
0,62095,282,Isle of Quel'Danas
0,22594,352,Isle of Quel'Danas
0,63127,103,Isle of Quel'Danas
0,65860,35,Isle of Quel'Danas
0,1470,NO,Warsong Gulch
0,25079,35,Shattrath City
0,67978,243,Shattrath City
0,22143,53,Thunder Bluff
0,45536,103,Orgrimmar
0,11867,104,Shattrath City
0,67852,282,Karazhan
0,36,101,Isle of Quel'Danas
0,27017,250,Shattrath City
0,14983,19,Eye of the Storm
0,1043,4,Karazhan
0,14525,79,Shattrath City
0,70813,NO,Thousand Needles
0,26891,110,Orgrimmar
0,28078,169,Orgrimmar
0,31491,103,Alterac Mountains
0,55161,NO,Shadowfang Keep
0,65584,282,Ashenvale
0,69148,342,Stranglethorn Vale
0,46110,NO,Stranglethorn Vale
0,68995,NO,The Barrens
0,68909,161,The Hinterlands
0,59437,282,Winterspring
0,25512,6,Un'Goro Crater
0,69686,167,Durotar
0,66169,282,The Underbog
0,51749,NO,Blasted Lands
0,69075,355,Felwood
0,19746,171,Zangarmarsh
0,66050,NO,Zangarmarsh
0,69440,NO,Thunder Bluff
0,64786,103,Magisters' Terrace
0,152,4,Karazhan
0,21861,101,Karazhan
0,759,9,Tanaris
0,1936,103,Isle of Quel'Danas
0,61736,243,Isle of Quel'Danas
0,84,103,Isle of Quel'Danas
0,61543,5,Isle of Quel'Danas
0,22338,35,Isle of Quel'Danas
0,26843,35,Orgrimmar
0,14788,103,Orgrimmar
0,22071,359,Orgrimmar
0,22618,101,Orgrimmar
0,24209,204,Orgrimmar
0,21879,103,Shadowmoon Valley
0,155,101,Shadowmoon Valley
0,59436,282,Shattrath City
0,939,62,Shattrath City
0,19321,167,Shattrath City
0,6600,19,Shattrath City
0,949,161,Shattrath City
0,22220,104,Desolace
0,11861,104,Stranglethorn Vale
0,17684,205,Netherstorm
0,37994,204,Netherstorm
0,108,5,Netherstorm
0,29567,282,Deadwind Pass
0,53022,161,Deadwind Pass
0,22716,103,Deadwind Pass
0,65180,35,The Mechanar
0,2111,53,Karazhan
0,24925,282,Isle of Quel'Danas
0,26285,359,Orgrimmar
0,1336,204,Orgrimmar
0,23886,358,Orgrimmar
0,22007,104,Alterac Valley
0,22046,104,Shattrath City
0,22793,359,Shattrath City
0,61510,174,Terokkar Forest
0,22841,243,Nagrand
0,24448,9,Netherstorm
0,60179,53,Karazhan
0,27432,101,Isle of Quel'Danas
0,4989,5,Isle of Quel'Danas
0,66740,103,Orgrimmar
0,58866,205,Shattrath City
0,49558,161,Shattrath City
0,70304,103,Shattrath City
0,25300,62,Terokkar Forest
0,15722,204,The Barrens
0,65181,35,The Mechanar
0,3187,53,Karazhan
0,1321,4,Karazhan
0,61856,103,Karazhan
0,109,5,Isle of Quel'Danas
0,68470,167,Orgrimmar
0,63658,204,Orgrimmar
0,26472,104,Orgrimmar
0,1390,79,Orgrimmar
0,178,9,Alterac Valley
0,19481,103,Shadowmoon Valley
0,12640,282,Shadowfang Keep
0,37759,35,Shattrath City
0,27089,101,Shattrath City
0,59952,NO,Shattrath City
0,22222,101,Shattrath City
0,22462,104,Shattrath City
0,22026,NO,Shattrath City
0,51361,266,Shattrath City
0,48670,282,Auchindoun: Shadow Labyrinth
0,60103,167,Terokkar Forest
0,32765,104,Nagrand
0,33058,103,Mulgore
0,59029,174,Netherstorm
0,25150,101,Netherstorm
0,68221,161,Netherstorm
0,58573,269,Deadwind Pass
0,54994,103,Thunder Bluff
0,56692,62,Blackrock Spire
0,70892,6,Thousand Needles
0,18977,317,Orgrimmar
0,23997,143,Orgrimmar
0,70842,NO,Warsong Gulch
0,182,NO,Durotar
0,71072,359,Mulgore
0,69846,358,The Barrens
0,70417,358,The Barrens
0,69531,344,Hellfire Peninsula
0,417,101,Isle of Quel'Danas
0,21891,104,Orgrimmar
0,236,103,Shattrath City
0,2916,53,Durotar
0,69974,103,Blade's Edge Mountains
0,48057,NO,Blade's Edge Mountains
0,23328,103,Isle of Quel'Danas
0,22127,101,Isle of Quel'Danas
0,22154,103,Orgrimmar
0,8109,103,Orgrimmar
0,67387,204,Shadowmoon Valley
0,66627,NO,Shattrath City
0,22246,243,Shattrath City
0,1277,282,Shattrath City
0,24193,NO,Eye of the Storm
0,54991,167,Terokkar Forest
0,11911,266,The Hinterlands
0,38109,104,Alterac Valley
0,1148,5,Shadowmoon Valley
0,30974,359,Shattrath City
0,62763,282,Shattrath City
0,590,103,Shattrath City
0,29221,NO,Searing Gorge
0,21944,189,Nagrand
0,23967,282,Netherstorm
0,20723,204,Isle of Quel'Danas
0,25355,103,Shadowmoon Valley
0,1386,103,Mulgore
0,11291,53,Karazhan
0,32098,104,Isle of Quel'Danas
0,23715,177,Shattrath City
0,27659,174,Shattrath City
0,28323,35,Shattrath City
0,19020,205,Nagrand
0,28406,53,Karazhan
0,62348,35,Hellfire Peninsula
0,19508,161,Hellfire Peninsula
0,1243,204,Tanaris
0,772,103,Isle of Quel'Danas
0,203,101,Isle of Quel'Danas
0,32371,103,Isle of Quel'Danas
0,22210,104,Orgrimmar
0,22382,103,Shattrath City
0,12111,104,Shattrath City
0,9297,103,Eye of the Storm
0,22934,282,Terokkar Forest
0,33670,6,Thousand Needles
0,62272,282,Hillsbrad Foothills
0,70566,6,Hillsbrad Foothills
0,31413,53,Swamp of Sorrows
0,70799,NO,Tirisfal Glades
0,70946,NO,Tirisfal Glades
0,70739,NO,The Barrens
0,23893,NO,Hellfire Peninsula
0,70302,6,Un'Goro Crater
0,31489,23,Silithus
0,15903,171,Zangarmarsh
0,5254,23,Zangarmarsh
0,2260,5,Zangarmarsh
0,22312,110,Hellfire Peninsula
0,64214,282,Terokkar Forest
0,289,6,Nagrand
0,464,NO,Blade's Edge Mountains
0,57240,NO,Netherstorm
0,593,5,Magisters' Terrace
0,21984,204,Karazhan
0,23338,204,Karazhan
0,22039,103,Isle of Quel'Danas
0,22230,103,Isle of Quel'Danas
0,8710,103,Isle of Quel'Danas
0,24707,174,Isle of Quel'Danas
0,23367,282,Isle of Quel'Danas
0,24137,103,Isle of Quel'Danas
0,943,35,Isle of Quel'Danas
0,22441,243,Orgrimmar
0,31647,103,Shadowmoon Valley
0,11316,104,Shattrath City
0,24179,103,Shattrath City
0,540,204,Shattrath City
0,15217,204,Shattrath City
0,54869,35,Shattrath City
0,369,282,Shattrath City
0,300,104,Eye of the Storm
0,13716,103,Eye of the Storm
0,291,103,Eye of the Storm
0,66182,167,Terokkar Forest
0,10790,103,Deadwind Pass
0,53102,204,Arathi Basin
0,21918,104,Magisters' Terrace
0,22323,103,Karazhan
0,64346,4,Karazhan
0,16798,104,Karazhan
0,22150,103,Hellfire Peninsula
0,23145,174,Hellfire Peninsula
0,22544,103,Hellfire Peninsula
0,21904,35,Tanaris
0,29058,62,Isle of Quel'Danas
0,12646,204,Isle of Quel'Danas
0,21959,103,Isle of Quel'Danas
0,63242,101,Isle of Quel'Danas
0,27711,103,Isle of Quel'Danas
0,15822,167,Isle of Quel'Danas
0,23118,204,Orgrimmar
0,52751,282,Shadowmoon Valley
0,29543,104,Terokkar Forest
0,1638,103,Terokkar Forest
0,61283,282,Nagrand
0,11589,189,Nagrand
0,12930,35,Netherstorm
0,23284,101,Netherstorm
0,71074,NO,Scarlet Monastery
0,30589,101,Deadwind Pass
0,24011,103,Deadwind Pass
0,52907,62,Magisters' Terrace
0,65643,4,Karazhan
0,58807,35,Hellfire Peninsula
0,52427,204,Orgrimmar
0,388,204,Orgrimmar
0,22357,35,Orgrimmar
0,770,79,Orgrimmar
0,23291,103,Orgrimmar
0,21950,174,Undercity
0,36855,331,Warsong Gulch
0,27595,104,Shattrath City
0,46004,103,Shattrath City
0,341,204,Nagrand
0,23470,174,Nagrand
0,22302,103,Nagrand
0,68923,79,Netherstorm
0,61473,35,Magisters' Terrace
0,37932,103,Magisters' Terrace
0,66837,79,Tanaris
0,23460,204,Tanaris
0,29645,101,Isle of Quel'Danas
0,22253,103,Isle of Quel'Danas
0,27988,35,Isle of Quel'Danas
0,22279,103,Orgrimmar
0,22177,101,Orgrimmar
0,29257,90,Orgrimmar
0,59471,103,Warsong Gulch
0,69898,NO,Shattrath City
0,23937,104,Shattrath City
0,22511,35,Shattrath City
0,57420,282,Shattrath City
0,1334,103,Shattrath City
0,1384,62,Shattrath City
0,51246,104,Shattrath City
0,59036,282,Terokkar Forest
0,36792,282,Terokkar Forest
0,2416,204,Terokkar Forest
0,944,5,Netherstorm
0,1450,5,Netherstorm
0,19236,161,Blasted Lands
0,2058,104,Zangarmarsh
0,57741,104,Zangarmarsh
0,22359,105,Deadwind Pass
0,48190,103,Arathi Basin
0,5583,161,The Mechanar
0,5730,53,Karazhan
0,1286,104,Karazhan
0,7463,103,Shadowmoon Valley
0,61812,282,Shattrath City
0,22914,104,Terokkar Forest
0,60236,NO,Nagrand
0,638,5,Zangarmarsh
0,22132,101,Arathi Basin
0,70726,6,Undercity
0,71081,NO,Eversong Woods
0,70876,NO,Eversong Woods
0,69421,NO,Eversong Woods
0,64871,NO,Hillsbrad Foothills
0,70839,358,Undercity
0,70875,NO,Eversong Woods
0,71036,NO,Eversong Woods
0,70965,358,Silvermoon City
0,32568,358,Silverpine Forest
0,70769,6,Ghostlands
0,45387,NO,Ghostlands
0,70571,6,Ghostlands
0,54200,NO,Ghostlands
0,69523,6,Ghostlands
0,70589,6,Ghostlands
0,35420,186,Hillsbrad Foothills
0,70744,NO,Hillsbrad Foothills
0,70330,101,Hillsbrad Foothills
0,70811,358,Undercity
0,69712,275,Desolace
0,68664,NO,The Barrens
0,70200,NO,The Barrens
0,70791,35,Silverpine Forest
0,67156,6,Ghostlands
0,69922,307,Orgrimmar
0,53745,53,Orgrimmar
0,62978,220,Alterac Mountains
0,70524,251,Tirisfal Glades
0,70181,344,Tirisfal Glades
0,70299,NO,Desolace
0,60498,NO,Desolace
0,67626,NO,Stonetalon Mountains
0,48576,161,Stranglethorn Vale
0,55949,324,Stranglethorn Vale
0,58666,NO,Tanaris
0,68611,NO,Stranglethorn Vale
0,70324,NO,The Barrens
0,70125,251,The Hinterlands
0,69929,282,Orgrimmar
0,52269,352,Un'Goro Crater
0,69126,352,Stranglethorn Vale
0,37216,53,The Hinterlands
0,70090,251,Tirisfal Glades
0,46237,101,Azshara
0,68049,62,Winterspring
0,67634,251,Un'Goro Crater
0,37472,161,Hellfire Peninsula
0,37841,282,Alterac Valley
0,69353,336,Tirisfal Glades
0,46107,167,Terokkar Forest
0,39287,9,Terokkar Forest
0,68377,282,The Underbog
0,50411,282,The Underbog
0,67507,79,Zangarmarsh
0,69190,282,Zangarmarsh
0,66664,282,Orgrimmar
0,70834,174,Alterac Valley
0,64313,282,The Underbog
0,65969,282,Netherstorm
0,66455,161,Zangarmarsh
0,35760,53,Karazhan
0,51942,220,Karazhan
0,70137,4,Karazhan
0,38495,103,Isle of Quel'Danas
0,58974,NO,Isle of Quel'Danas
0,34436,282,Isle of Quel'Danas
0,51643,103,Orgrimmar
0,51580,104,Orgrimmar
0,42099,9,Orgrimmar
0,70242,204,Orgrimmar
0,47500,NO,Orgrimmar
0,67222,307,Alterac Valley
0,51791,104,Undercity
0,55223,161,Shattrath City
0,35174,103,Shattrath City
0,59548,282,Shattrath City
0,65469,282,Shattrath City
0,61066,191,Shattrath City
0,47368,281,Shattrath City
0,62444,161,Shattrath City
0,67284,62,Shattrath City
0,40458,189,Shattrath City
0,34442,101,Shattrath City
0,44387,204,Shattrath City
0,34393,204,Shattrath City
0,37953,161,Shattrath City
0,64299,103,Auchindoun: Shadow Labyrinth
0,36442,NO,Eye of the Storm
0,35655,259,Terokkar Forest
0,64599,282,The Underbog
0,41630,104,Nagrand
0,34600,62,Nagrand
0,46393,282,Netherstorm
0,35498,174,Netherstorm
0,1024,53,Netherstorm
0,41412,104,The Barrens
0,65420,35,The Mechanar
0,41110,35,Swamp of Sorrows
0,66499,4,Karazhan
0,63401,103,Karazhan
0,59386,35,Tanaris
0,36268,103,Isle of Quel'Danas
0,66302,NO,Alterac Valley
0,64619,282,Swamp of Sorrows
0,68025,189,Shattrath City
0,52103,282,Shattrath City
0,58432,53,Terokkar Forest
0,66477,342,Terokkar Forest
0,67171,9,Arathi Basin
0,62379,204,Blade's Edge Mountains
0,36545,359,Isle of Quel'Danas
0,59629,103,Isle of Quel'Danas
0,9787,103,Orgrimmar
0,62999,101,Shadowmoon Valley
0,35583,103,Shattrath City
0,40978,62,Shattrath City
0,66231,62,Shattrath City
0,68875,275,Eye of the Storm
0,61505,174,Terokkar Forest
0,61663,103,Terokkar Forest
0,61932,161,Deadwind Pass
0,55090,53,Karazhan
0,35324,103,Karazhan
0,39521,205,Shadowmoon Valley
0,68202,104,Shadowmoon Valley
0,55037,204,Shattrath City
0,34396,62,Shattrath City
0,37542,204,Shattrath City
0,35981,359,Shattrath City
0,34457,104,Shattrath City
0,61105,62,Nagrand
0,62486,282,Deadwind Pass
0,60245,101,Deadwind Pass
0,34664,53,Karazhan
0,64794,220,Karazhan
0,56081,161,Hellfire Peninsula
0,9486,101,Isle of Quel'Danas
0,44123,NO,Orgrimmar
0,61396,35,Orgrimmar
0,64095,282,Shattrath City
0,45029,53,Shattrath City
0,58594,204,Shattrath City
0,58891,104,Shattrath City
0,40890,35,Shattrath City
0,60168,204,Shattrath City
0,38362,161,Shattrath City
0,34335,282,Nagrand
0,58986,103,Stranglethorn Vale
0,63646,220,Karazhan
0,47969,104,Orgrimmar
0,35622,189,Shattrath City
0,53911,103,Shattrath City
0,46410,282,Netherstorm
0,52928,161,Deadwind Pass
0,62446,336,Deadwind Pass
1,51703,256,Orgrimmar
1,70120,251,Orgrimmar
1,61142,NO,Hillsbrad Foothills
1,63071,NO,Stonetalon Mountains
1,70887,359,Azshara
1,65094,282,Stranglethorn Vale
1,12721,NO,Arathi Highlands
1,1154,282,Shadowmoon Valley
1,22785,359,Blade's Edge Mountains
1,10223,35,Blade's Edge Mountains
1,70425,53,Blade's Edge Mountains
1,57,5,Isle of Quel'Danas
1,21873,204,Orgrimmar
1,17165,104,Orgrimmar
1,22876,103,Shattrath City
1,16187,243,Shattrath City
1,45330,35,Duskwood
1,34216,53,Netherstorm
1,2663,53,Thunder Bluff
1,753,53,Karazhan
1,2796,204,Isle of Quel'Danas
1,22361,103,Isle of Quel'Danas
1,62095,282,Isle of Quel'Danas
1,22594,352,Isle of Quel'Danas
1,63127,103,Isle of Quel'Danas
1,65860,35,Isle of Quel'Danas
1,1470,NO,Warsong Gulch
1,22143,53,Warsong Gulch
1,25079,35,Shattrath City
1,67978,243,Shattrath City
1,61239,243,Deadwind Pass
1,45536,103,Orgrimmar
1,67852,282,Karazhan
1,36,101,Isle of Quel'Danas
