virtual_time,avatar_id,guild,place
0,26388,NO,Desolace
0,33764,NO,Mulgore
0,3923,5,Tanaris
0,22500,103,Orgrimmar
0,22338,101,Eastern Plaguelands
0,3548,5,Orgrimmar
0,23136,103,Orgrimmar
0,182,NO,Durotar
0,21891,104,Durotar
0,1890,5,Orgrimmar
0,255,5,Orgrimmar
0,14341,19,Orgrimmar
0,33765,NO,Tirisfal Glades
0,33766,NO,Tirisfal Glades
0,811,19,Orgrimmar
1,17004,150,Orgrimmar
1,33767,NO,Durotar
1,9,104,Alterac Valley
1,26388,NO,Maraudon
1,21509,103,Arathi Basin
1,29827,169,Eastern Plaguelands
1,3923,5,Tanaris
1,22500,103,Orgrimmar
1,22338,101,Eastern Plaguelands
1,32414,101,Redridge Mountains
1,6449,104,Arathi Basin
1,3548,5,Alterac Valley
1,23136,103,Alterac Valley
1,29763,NO,Orgrimmar
1,182,NO,Durotar
1,28953,101,Undercity
1,3052,5,Arathi Basin
1,21891,104,Arathi Basin
1,2970,79,Dire Maul
1,1890,5,Orgrimmar
1,8463,104,Alterac Valley
1,30948,104,Alterac Valley
1,18375,103,Orgrimmar
1,255,5,Alterac Valley
1,21892,103,Orgrimmar
1,25962,NO,Winterspring
1,21984,103,Orgrimmar
1,811,19,Alterac Valley
1,22357,123,Alterac Valley
1,22779,104,Orgrimmar
2,33767,NO,Durotar
2,9,104,Alterac Valley
2,26388,NO,Maraudon
2,21509,103,Arathi Basin
2,31,5,Orgrimmar
2,29827,169,Eastern Plaguelands
2,12006,NO,Orgrimmar
2,22500,103,Alterac Valley
2,22338,101,Eastern Plaguelands
2,6449,104,Arathi Basin
2,22046,104,Orgrimmar
2,3548,5,Orgrimmar
2,23865,103,Orgrimmar
2,21939,103,Durotar
2,182,NO,Durotar
2,28953,101,Badlands
2,21891,104,Arathi Basin
2,2970,79,Dire Maul
2,22771,101,Orgrimmar
2,1890,5,Orgrimmar
2,8463,104,Alterac Valley
2,30948,104,Alterac Valley
2,255,5,Alterac Valley
2,18375,103,Arathi Basin
2,23557,NO,Tanaris
2,25962,NO,Winterspring
2,22790,169,Western Plaguelands
2,811,19,Alterac Valley
2,22357,123,Orgrimmar
2,22782,104,Orgrimmar
2,22779,104,Alterac Valley
3,29219,169,Orgrimmar
3,33608,NO,Silverpine Forest
3,8318,21,Orgrimmar
3,10223,5,Orgrimmar
3,9,104,Alterac Valley
3,23607,21,Silithus
3,26388,NO,Maraudon
3,21509,103,Orgrimmar
3,31,5,Arathi Basin
3,33485,NO,Mulgore
3,30681,103,Eastern Plaguelands
3,29827,169,Eastern Plaguelands
3,22500,103,Alterac Valley
3,6449,104,Alterac Valley
3,22338,101,Eastern Plaguelands
3,22522,104,Mulgore
3,12006,NO,Arathi Basin
3,22046,104,Orgrimmar
3,3548,5,Alterac Valley
3,23865,103,Arathi Basin
3,21939,103,Orgrimmar
3,23136,103,Alterac Valley
3,182,NO,Durotar
3,23502,NO,Orgrimmar
3,2970,79,Orgrimmar
3,8463,104,Alterac Valley
3,30948,104,Alterac Valley
