virtual_time,avatar_id,guild,place
0,21872,NO,Orgrimmar
0,15733,NO,Winterspring
0,21873,101,Orgrimmar
0,21874,NO,Orgrimmar
0,4147,19,Orgrimmar
0,7508,90,Alterac Valley
0,13851,72,Alterac Valley
0,410,NO,Alterac Valley
0,15306,101,Alterac Valley
0,1029,62,Eastern Plaguelands
0,19607,62,Western Plaguelands
0,21839,NO,Mulgore
0,21875,NO,Stranglethorn Vale
0,19475,19,The Barrens
0,21876,102,The Barrens
0,20965,NO,The Barrens
0,21877,NO,Orgrimmar
0,4650,94,Stranglethorn Vale
0,3665,19,Silithus
0,6953,62,Orgrimmar
0,11522,72,Orgrimmar
0,21878,101,Orgrimmar
0,6487,72,Orgrimmar
0,21879,103,Orgrimmar
0,8709,72,Eastern Plaguelands
0,1504,5,Orgrimmar
0,21880,101,Azshara
0,21881,103,Arathi Basin
0,21882,104,Orgrimmar
0,21883,101,Orgrimmar
0,2548,19,Undercity
0,868,5,Orgrimmar
0,21884,NO,Orgrimmar
0,21885,101,Orgrimmar
0,21886,101,Orgrimmar
0,19481,19,Orgrimmar
0,3012,62,Orgrimmar
0,6480,53,Duskwood
0,2057,19,Desolace
0,11710,NO,Arathi Basin
0,11877,62,Orgrimmar
0,2667,62,Orgrimmar
0,182,NO,Durotar
0,21887,NO,Durotar
0,19508,93,Thunder Bluff
0,21888,101,Orgrimmar
0,21889,103,Arathi Highlands
0,17749,93,Ashenvale
0,21890,103,Winterspring
0,1011,19,Winterspring
0,778,62,Winterspring
0,21891,104,Orgrimmar
0,21892,103,Orgrimmar
0,21893,104,Orgrimmar
0,843,5,Azshara
0,21894,104,Scarlet Monastery
0,8524,5,Felwood
0,203,19,Arathi Basin
0,21895,105,Arathi Basin
0,21896,NO,Burning Steppes
0,21803,NO,Orgrimmar
0,11587,NO,Hillsbrad Foothills
0,21897,102,Hillsbrad Foothills
0,21898,NO,Hillsbrad Foothills
0,17240,106,Undercity
0,21394,5,Feralas
0,21899,102,Winterspring
0,21900,103,Searing Gorge
0,21901,104,Winterspring
0,354,5,Orgrimmar
0,9750,53,Orgrimmar
0,271,62,Orgrimmar
0,21902,103,Silithus
0,14769,72,Arathi Basin
0,2459,62,Orgrimmar
0,21903,104,Orgrimmar
0,21904,104,Orgrimmar
0,17178,62,Alterac Valley
0,1638,5,Arathi Basin
0,18145,90,Undercity
0,21905,107,Orgrimmar
0,399,19,Alterac Valley
0,11383,NO,Alterac Valley
0,21906,104,Burning Steppes
0,9188,21,The Barrens
0,519,53,Orgrimmar
1,21872,NO,Orgrimmar
1,21907,103,Orgrimmar
1,21908,NO,Hillsbrad Foothills
1,15733,NO,Winterspring
1,21873,101,Orgrimmar
1,4147,19,Orgrimmar
1,7508,90,Alterac Valley
1,410,NO,Alterac Valley
1,15306,101,Alterac Valley
1,21909,104,Undercity
1,21910,101,Durotar
1,1029,62,Eastern Plaguelands
1,19607,62,Western Plaguelands
1,13851,72,Arathi Basin
1,21839,106,Mulgore
1,21911,NO,The Barrens
1,21912,NO,The Barrens
1,19475,19,Stonetalon Mountains
1,21875,NO,Stranglethorn Vale
1,21876,102,The Barrens
1,20965,NO,The Barrens
1,4650,94,Stranglethorn Vale
1,3665,19,Silithus
1,11522,72,Winterspring
1,13666,23,Orgrimmar
1,21878,101,Orgrimmar
1,21879,103,Orgrimmar
1,8709,72,Undercity
1,6487,72,Badlands
1,21913,101,Orgrimmar
1,21880,101,Azshara
1,21881,103,Arathi Basin
1,21883,101,Orgrimmar
1,21882,104,Alterac Valley
1,868,5,Orgrimmar
1,11710,NO,Orgrimmar
1,21884,NO,Orgrimmar
1,21885,101,Orgrimmar
1,21886,101,Orgrimmar
1,19481,19,Alterac Valley
1,6480,53,Swamp of Sorrows
1,2057,19,Desolace
1,3012,62,Stranglethorn Vale
1,11877,62,Orgrimmar
1,2667,62,Orgrimmar
1,182,NO,Durotar
1,21914,NO,Durotar
1,19508,93,Hillsbrad Foothills
1,21889,103,Arathi Highlands
1,21915,NO,Hillsbrad Foothills
1,17749,93,Felwood
1,21890,103,Winterspring
1,1011,19,Winterspring
1,21891,104,Orgrimmar
1,21916,103,Orgrimmar
1,12658,90,Orgrimmar
1,21892,103,Orgrimmar
1,21893,104,Orgrimmar
1,843,5,Azshara
1,21894,104,Scarlet Monastery
1,8524,5,Felwood
1,203,19,Arathi Basin
1,21895,105,Arathi Basin
1,21803,NO,Orgrimmar
1,11587,NO,Alterac Mountains
1,21897,102,Hillsbrad Foothills
1,21898,NO,Hillsbrad Foothills
1,21917,101,Tanaris
1,17240,106,Undercity
1,21394,5,Feralas
1,21899,102,Winterspring
1,21900,103,Searing Gorge
1,354,5,Orgrimmar
1,271,62,Orgrimmar
1,21901,104,Azshara
1,14769,72,Arathi Basin
1,9750,53,Arathi Basin
1,17178,62,Orgrimmar
1,21918,104,Orgrimmar
1,2459,62,Orgrimmar
1,21903,104,Orgrimmar
1,21904,104,Orgrimmar
1,1638,5,Arathi Basin
1,21919,101,Orgrimmar
1,16238,19,Orgrimmar
1,9188,21,Orgrimmar
1,399,19,Alterac Valley
1,11383,NO,Alterac Valley
1,21920,104,Undercity
1,1322,82,Orgrimmar
1,519,53,Orgrimmar
2,21872,NO,Orgrimmar
2,21907,103,Orgrimmar
2,21921,103,Orgrimmar
2,15733,NO,Winterspring
2,4147,19,Orgrimmar
2,1608,5,Orgrimmar
2,499,19,Orgrimmar
2,21922,103,Orgrimmar
2,10223,5,Alterac Valley
2,7508,90,Alterac Valley
2,703,5,Alterac Valley
2,410,NO,Alterac Valley
2,15306,101,Alterac Valley
2,21909,104,Tirisfal Glades
2,1029,62,Eastern Plaguelands
2,19607,62,Western Plaguelands
2,21910,101,Western Plaguelands
2,13851,72,Arathi Basin
2,21923,NO,Mulgore
2,21839,106,Mulgore
2,21911,NO,The Barrens
2,19475,19,Stonetalon Mountains
2,21875,NO,Stranglethorn Vale
2,21876,102,The Barrens
2,20965,NO,The Barrens
2,4650,94,Stranglethorn Vale
2,21924,NO,Alterac Valley
2,3665,19,Silithus
2,11522,72,Winterspring
2,13666,23,Orgrimmar
2,21878,101,Orgrimmar
2,6487,72,Alterac Mountains
2,6613,72,Undercity
2,21925,103,Undercity
2,21879,103,Durotar
2,21913,101,Orgrimmar
2,21881,103,Warsong Gulch
2,21880,101,Azshara
2,21883,101,Orgrimmar
2,21882,104,Arathi Basin
2,13391,62,Orgrimmar
2,868,5,Orgrimmar
2,9443,19,Orgrimmar
2,21885,101,Orgrimmar
2,21886,101,Orgrimmar
2,19481,19,Alterac Valley
2,6480,53,Swamp of Sorrows
2,3012,62,Eastern Plaguelands
2,2057,19,Desolace
2,11710,NO,Arathi Basin
2,11877,62,Orgrimmar
2,2667,62,Orgrimmar
2,182,NO,Durotar
2,21914,NO,Durotar
2,19508,93,Hillsbrad Foothills
2,21926,106,Desolace
2,21889,103,Arathi Highlands
2,21915,NO,Hillsbrad Foothills
2,17749,93,Felwood
2,1011,19,Winterspring
2,21891,104,Orgrimmar
2,21916,103,Orgrimmar
2,12658,90,Orgrimmar
2,7009,62,Orgrimmar
2,21892,103,Orgrimmar
2,21890,103,Orgrimmar
2,21927,104,Orgrimmar
2,19252,100,Undercity
2,21895,105,Warsong Gulch
2,21894,104,Scarlet Monastery
2,8524,5,Felwood
2,21897,102,Hillsbrad Foothills
2,21898,NO,Hillsbrad Foothills
2,21917,101,Tanaris
2,21928,104,Orgrimmar
2,17240,106,Undercity
2,21394,5,Feralas
2,21899,102,Orgrimmar
2,21900,103,Searing Gorge
2,10543,3,The Barrens
2,21929,103,Felwood
2,1915,82,Orgrimmar
2,21930,104,Orgrimmar
2,21931,103,Orgrimmar
2,21932,108,Undercity
2,271,62,Eastern Plaguelands
2,21901,104,Azshara
2,14769,72,Arathi Basin
2,9750,53,Arathi Basin
2,17178,62,Orgrimmar
2,2459,62,Orgrimmar
2,21903,104,Orgrimmar
2,21904,104,Orgrimmar
2,13816,99,Orgrimmar
2,1638,5,Arathi Basin
2,21919,101,Orgrimmar
2,18145,90,Undercity
2,9188,21,Orgrimmar
2,399,19,Alterac Valley
2,11383,NO,Alterac Valley
2,21906,104,Burning Steppes
2,1383,62,Orgrimmar
2,519,53,Durotar
3,21933,109,Orgrimmar
3,21934,107,Orgrimmar
3,19552,21,Stonetalon Mountains
3,21444,97,Stranglethorn Vale
3,1368,82,Arathi Highlands
3,15733,NO,Winterspring
3,4147,19,Orgrimmar
3,1608,5,Orgrimmar
3,21935,107,Orgrimmar
3,21936,108,Orgrimmar
3,7508,90,Alterac Valley
3,703,5,Alterac Valley
3,410,NO,Alterac Valley
3,15306,101,Alterac Valley
3,21374,102,Undercity
3,21922,103,Warsong Gulch
3,1029,62,Eastern Plaguelands
3,19607,62,Western Plaguelands
3,21910,101,Western Plaguelands
3,10223,5,Arathi Basin
3,21839,106,Mulgore
3,21911,NO,The Barrens
3,21937,NO,Thunder Bluff
3,21876,102,Ashenvale
3,19475,19,Stonetalon Mountains
3,21875,NO,Stranglethorn Vale
3,20965,NO,The Barrens
3,4650,94,Stranglethorn Vale
3,21924,NO,Alterac Valley
3,3665,19,Silithus
3,3982,NO,Silverpine Forest
3,11522,72,Winterspring
3,13666,23,Orgrimmar
3,21878,101,Orgrimmar
3,6613,72,Alterac Mountains
3,6487,72,Alterac Mountains
3,8709,72,Undercity
3,21925,103,Undercity
3,21879,103,Western Plaguelands
3,21913,101,Orgrimmar
3,21881,103,Warsong Gulch
3,21880,101,Azshara
3,21938,101,Orgrimmar
3,21883,101,Orgrimmar
3,21882,104,Arathi Basin
3,13391,62,Orgrimmar
3,868,5,Orgrimmar
3,21939,101,Orgrimmar
3,21940,103,Orgrimmar
3,21886,101,Orgrimmar
3,3012,62,Undercity
3,6480,53,Swamp of Sorrows
3,2057,19,Desolace
3,11710,NO,Arathi Basin
3,11877,62,Orgrimmar
3,2667,62,Orgrimmar
3,21941,NO,Undercity
3,21230,NO,Durotar
3,182,NO,Durotar
3,21914,NO,Durotar
3,2608,94,Orgrimmar
3,21942,107,The Barrens
3,19508,93,Hillsbrad Foothills
3,21526,82,Hillsbrad Foothills
3,21926,106,Desolace
3,21889,103,Arathi Highlands
3,12056,82,Thunder Bluff
3,21915,NO,Hillsbrad Foothills
3,17749,93,Felwood
3,21891,104,Winterspring
3,1011,19,Winterspring
3,7009,62,Orgrimmar
3,21892,103,Orgrimmar
3,21943,110,Orgrimmar
3,21890,103,Alterac Valley
3,21895,105,Warsong Gulch
3,21944,103,Tirisfal Glades
3,21894,104,Scarlet Monastery
3,8524,5,Felwood
3,21945,NO,Orgrimmar
3,21946,NO,Tirisfal Glades
3,21947,NO,Tirisfal Glades
3,21948,102,Silverpine Forest
3,21897,102,Hillsbrad Foothills
3,21898,NO,Hillsbrad Foothills
3,17982,NO,Undercity
3,21928,104,Orgrimmar
3,21394,5,Feralas
3,21899,102,Orgrimmar
3,21929,103,Felwood
3,14390,72,Orgrimmar
3,9750,53,Orgrimmar
3,21949,104,Orgrimmar
3,21931,103,Warsong Gulch
3,271,62,Eastern Plaguelands
3,21901,104,Azshara
3,14769,72,Arathi Basin
3,17178,62,Orgrimmar
3,21904,104,Orgrimmar
3,1638,5,Arathi Basin
3,21919,101,Orgrimmar
3,9253,96,Orgrimmar
3,18145,90,Undercity
3,21950,102,Undercity
3,1402,5,Orgrimmar
3,9188,21,Orgrimmar
3,21951,103,Orgrimmar
3,399,19,Alterac Valley
3,11383,NO,Warsong Gulch
3,21906,104,Tirisfal Glades
3,1383,62,Orgrimmar
3,519,53,Arathi Highlands
4,21952,NO,Orgrimmar
4,21953,NO,Orgrimmar
4,21934,107,Orgrimmar
4,19552,21,Stonetalon Mountains
4,21444,97,Stranglethorn Vale
4,16817,9,The Barrens
4,1368,82,Arathi Highlands
4,15733,NO,Winterspring
4,1608,5,Orgrimmar
4,21936,108,Orgrimmar
4,7508,90,Alterac Valley
4,703,5,Alterac Valley
4,410,NO,Alterac Valley
4,15306,101,Alterac Valley
4,21374,102,Hillsbrad Foothills
4,21922,103,Warsong Gulch
4,4147,19,Durotar
4,1029,62,Durotar
4,19607,62,Western Plaguelands
4,21910,101,Western Plaguelands
4,10223,5,Arathi Basin
4,21954,NO,Mulgore
4,21911,NO,The Barrens
4,21876,102,Ashenvale
4,20965,NO,The Barrens
4,21875,NO,The Barrens
4,16572,23,Durotar
4,4650,94,Stranglethorn Vale
4,21955,103,Thunder Bluff
4,21924,NO,Alterac Valley
4,3665,19,Silithus
4,11522,72,Winterspring
4,13666,23,Orgrimmar
4,21878,101,Orgrimmar
4,6487,72,Orgrimmar
4,21879,103,Orgrimmar
4,6613,72,Alterac Valley
4,8709,72,Undercity
4,1533,62,The Barrens
4,10109,5,Orgrimmar
4,21881,103,Warsong Gulch
4,21880,101,Azshara
4,21938,101,Orgrimmar
4,21883,101,Orgrimmar
4,21882,104,Warsong Gulch
4,13391,62,Orgrimmar
4,21940,103,Orgrimmar
4,6480,53,Swamp of Sorrows
4,3012,62,Western Plaguelands
4,2057,19,The Barrens
4,11710,NO,Arathi Basin
4,21939,101,Thunder Bluff
4,21914,NO,Orgrimmar
4,2667,62,Orgrimmar
4,182,NO,Durotar
4,21942,107,The Barrens
4,19508,93,Hillsbrad Foothills
4,21956,103,Hillsbrad Foothills
4,21526,82,Arathi Highlands
4,21889,103,Arathi Highlands
4,12056,82,Arathi Highlands
4,21915,NO,Hillsbrad Foothills
4,17749,93,Felwood
4,21891,104,Winterspring
4,1011,19,Winterspring
4,7009,62,Orgrimmar
4,21892,103,Orgrimmar
4,21957,103,Silithus
4,21895,105,Warsong Gulch
4,21943,110,Warsong Gulch
4,21894,104,Scarlet Monastery
4,8524,5,Felwood
4,21944,103,Arathi Highlands
4,2391,5,Burning Steppes
4,21896,NO,Burning Steppes
4,21945,NO,Orgrimmar
4,21946,NO,Orgrimmar
4,21947,NO,Tirisfal Glades
4,21958,102,Warsong Gulch
4,21948,102,Silverpine Forest
4,17982,NO,Orgrimmar
4,21898,NO,Hillsbrad Foothills
4,21394,5,Feralas
4,21900,103,Orgrimmar
4,21929,103,Felwood
4,21899,102,Felwood
4,2038,19,Orgrimmar
4,271,62,Orgrimmar
4,19618,19,Silithus
4,14390,72,Undercity
4,21931,103,Warsong Gulch
4,21949,104,Warsong Gulch
4,21901,104,Azshara
4,14769,72,Arathi Basin
4,9750,53,Arathi Basin
4,17178,62,Orgrimmar
4,21904,104,Orgrimmar
4,21959,103,Undercity
4,1638,5,Arathi Basin
4,18145,90,Undercity
4,21950,102,Western Plaguelands
4,9253,96,Arathi Basin
4,722,62,Tanaris
4,9188,21,Orgrimmar
4,399,19,Alterac Valley
4,11383,NO,Warsong Gulch
4,21906,104,Western Plaguelands
4,1402,5,Arathi Basin
4,1383,62,Arathi Basin
4,519,53,Arathi Basin
5,19552,21,Stonetalon Mountains
5,21444,97,Stranglethorn Vale
5,16817,9,The Barrens
5,1368,82,Arathi Highlands
5,703,5,Orgrimmar
5,1608,5,Orgrimmar
5,1029,62,Orgrimmar
5,21910,101,Orgrimmar
5,7508,90,Alterac Valley
5,410,NO,Alterac Valley
5,15306,101,Alterac Valley
5,21374,102,Hillsbrad Foothills
5,21922,103,Warsong Gulch
5,4147,19,Tirisfal Glades
5,21960,104,Scarlet Monastery
5,19607,62,Western Plaguelands
5,10223,5,Arathi Basin
5,21911,NO,The Barrens
5,21799,94,Thunder Bluff
5,21876,102,Ashenvale
5,20965,NO,The Barrens
5,21875,NO,The Barrens
5,16572,23,Hillsbrad Foothills
5,4650,94,Stranglethorn Vale
5,21955,103,Thunder Bluff
5,21924,NO,Alterac Valley
5,3665,19,Silithus
5,21961,NO,Winterspring
5,11522,72,Winterspring
5,1533,62,Tanaris
5,159,79,Orgrimmar
5,13666,23,Orgrimmar
5,11690,72,Orgrimmar
