virtual_time,avatar_id,guild,place
0,11212,NO,Orgrimmar
0,5022,NO,Orgrimmar
0,20780,NO,The Barrens
0,20486,NO,Thousand Needles
0,19950,99,Orgrimmar
0,15306,93,Western Plaguelands
0,16781,19,Winterspring
0,19,65,Dire Maul
0,19607,62,Orgrimmar
0,3634,62,Alterac Valley
0,15423,90,Alterac Valley
0,2663,53,Alterac Valley
0,19953,NO,Thunder Bluff
0,13735,21,The Barrens
0,19915,NO,The Barrens
0,11218,72,Stranglethorn Vale
0,15669,72,Thunder Bluff
0,9452,NO,Winterspring
0,17819,23,Stranglethorn Vale
0,19300,72,Orgrimmar
0,13666,23,Silverpine Forest
0,11861,72,Burning Steppes
0,6449,62,Burning Steppes
0,11214,93,Orgrimmar
0,958,NO,Alterac Valley
0,2404,21,Alterac Valley
0,69,72,Burning Steppes
0,144,5,Orgrimmar
0,136,1,Orgrimmar
0,2057,19,Alterac Valley
0,13837,23,Silithus
0,12295,23,Burning Steppes
0,3742,19,Felwood
0,990,62,Thunder Bluff
0,137,5,Burning Steppes
0,9443,19,Blackrock Depths
0,182,NO,Durotar
0,20860,NO,Durotar
0,20696,NO,Mulgore
0,2682,NO,The Barrens
0,11943,19,Azshara
0,203,19,Orgrimmar
0,16060,62,Orgrimmar
0,778,62,Orgrimmar
0,16224,72,Alterac Valley
0,15410,72,Alterac Valley
0,7009,62,Alterac Valley
0,19252,21,Alterac Valley
0,3491,79,Warsong Gulch
0,241,90,Durotar
0,258,5,Eastern Plaguelands
0,1011,19,Azshara
0,19696,NO,Felwood
0,19694,NO,Felwood
0,12663,23,Burning Steppes
0,1148,72,Burning Steppes
0,20867,NO,Tirisfal Glades
0,17982,23,Silverpine Forest
0,19867,NO,Hillsbrad Foothills
0,19091,NO,Hillsbrad Foothills
0,3071,93,Ashenvale
0,16659,NO,Stranglethorn Vale
0,18380,72,Orgrimmar
0,5633,21,Undercity
0,6221,21,The Hinterlands
0,20230,93,Arathi Basin
0,18145,90,Orgrimmar
0,14297,23,Felwood
0,12157,5,The Hinterlands
0,16185,NO,Winterspring
0,1481,NO,Un'Goro Crater
0,5057,21,Feralas
0,14769,23,Orgrimmar
0,296,21,Alterac Valley
0,17623,NO,Azshara
0,1915,NO,Arathi Basin
0,9457,72,Arathi Basin
