virtual_time,avatar_id,guild,place
0,58271,250,Warsong Gulch
0,59020,79,Nagrand
0,4006,365,Feralas
0,26752,104,Orgrimmar
0,22027,103,Hellfire Peninsula
0,71982,161,Warsong Gulch
0,70731,NO,Eversong Woods
0,21939,35,Hellfire Peninsula
0,50398,156,Shattrath City
0,645,NO,Shattrath City
0,71784,281,Tirisfal Glades
0,182,NO,Durotar
0,71631,NO,Felwood
0,1049,NO,Shattrath City
0,65436,174,Netherstorm
0,14533,NO,Orgrimmar
0,71767,NO,Duskwood
0,74037,NO,The Barrens
0,74035,NO,The Barrens
0,73076,101,Hellfire Peninsula
0,345,9,Nagrand
0,35002,35,Netherstorm
0,62241,NO,Hellfire Peninsula
0,23118,204,Warsong Gulch
0,22303,174,Isle of Quel'Danas
0,28581,243,Warsong Gulch
0,27347,189,Arathi Basin
0,23572,189,Arathi Basin
0,65620,282,Eversong Woods
0,68454,103,Nagrand
0,782,9,Arathi Basin
0,71857,35,Netherstorm
0,61812,282,Arathi Basin
0,72736,189,Ghostlands
0,74043,251,Durotar
0,73501,365,Orgrimmar
0,43479,NO,Stranglethorn Vale
0,61571,365,Terokkar Forest
0,72439,365,Nagrand
0,35072,NO,Blade's Edge Mountains
0,68038,103,Hellfire Peninsula
0,47368,281,Nagrand Arena
0,63559,103,Netherstorm
0,35655,259,The Mechanar
0,72123,NO,Isle of Quel'Danas
0,72042,282,Isle of Quel'Danas
0,72018,189,Warsong Gulch
0,59489,189,Ghostlands
0,24126,282,Nagrand
0,70908,307,Blade's Edge Mountains
0,67152,101,The Mechanar
1,58188,NO,Durotar
1,65046,62,Orgrimmar
1,58271,250,Warsong Gulch
1,59020,79,Nagrand
1,4006,365,Feralas
1,26752,104,Warsong Gulch
1,22027,103,The Mechanar
1,71982,161,Warsong Gulch
1,50398,156,Warsong Gulch
1,71784,281,Nagrand Arena
1,21939,35,The Mechanar
1,182,NO,Durotar
1,71631,NO,Felwood
1,1049,NO,Shattrath City
1,65436,174,The Mechanar
1,5965,5,Orgrimmar
1,71767,NO,Stranglethorn Vale
1,74037,NO,The Barrens
1,74035,NO,The Barrens
1,73076,101,Zangarmarsh
1,58279,35,Orgrimmar
1,345,9,Nagrand
1,35002,35,Netherstorm
1,23118,204,Warsong Gulch
1,62241,NO,Shattrath City
1,22303,174,Isle of Quel'Danas
1,28581,243,Alterac Valley
1,27347,189,Arathi Basin
1,23572,189,Arathi Basin
1,65620,282,Isle of Quel'Danas
1,782,9,Shattrath City
1,68454,103,Nagrand
1,71857,35,Netherstorm
1,61812,282,Arathi Basin
1,72736,189,Ghostlands
1,74043,251,Orgrimmar
1,43479,NO,Stranglethorn Vale
1,65013,282,Orgrimmar
1,61571,365,Orgrimmar
1,72439,365,Nagrand
1,47368,281,Blade's Edge Arena
1,68038,103,Shattrath City
1,63559,103,Netherstorm
1,35072,NO,Zangarmarsh
1,35655,259,The Mechanar
1,72123,NO,Shattrath City
1,72042,282,Shattrath City
1,72018,189,Warsong Gulch
1,24126,282,Nagrand
1,70908,307,Blade's Edge Mountains
1,53911,103,Shattrath City
1,67152,101,The Mechanar
2,58188,NO,Durotar
2,65046,62,Orgrimmar
2,58271,250,Warsong Gulch
2,59020,79,Zangarmarsh
2,4006,365,Feralas
2,21878,101,Isle of Quel'Danas
2,26752,104,Orgrimmar
2,1733,NO,Nagrand
2,22027,103,The Mechanar
2,71982,161,Warsong Gulch
2,11372,161,Orgrimmar
2,50398,156,Warsong Gulch
2,71784,281,Shattrath City
2,21939,35,The Mechanar
2,182,NO,Durotar
2,71631,NO,Felwood
2,1049,NO,Eye of the Storm
2,65436,174,The Mechanar
2,74037,NO,The Barrens
2,74035,NO,The Barrens
2,73076,101,Zangarmarsh
2,345,9,Nagrand
2,35002,35,Netherstorm
2,62241,NO,Isle of Quel'Danas
2,7490,104,Orgrimmar
2,23118,204,Orgrimmar
2,22303,174,Isle of Quel'Danas
2,27347,189,Orgrimmar
2,23572,189,Orgrimmar
2,28581,243,Eye of the Storm
2,68454,103,Blade's Edge Mountains
2,65620,282,Isle of Quel'Danas
2,782,9,Shattrath City
2,71857,35,Hellfire Peninsula
2,61812,282,Arathi Basin
2,72736,189,Ghostlands
2,74043,251,The Barrens
2,73759,365,Stranglethorn Vale
2,43479,NO,Stranglethorn Vale
2,68378,9,Azshara
2,65013,282,Felwood
2,61571,365,Orgrimmar
2,72439,365,Nagrand
2,47368,281,Blade's Edge Arena
2,63559,103,Warsong Gulch
2,35072,NO,Shattrath City
2,35655,259,The Mechanar
2,72123,NO,Warsong Gulch
2,34506,282,Shattrath City
2,72042,282,Shattrath City
2,72018,189,Alterac Valley
2,24126,282,Nagrand
2,70908,307,Shattrath City
2,67152,101,The Mechanar
3,58188,NO,Orgrimmar
3,65046,62,Orgrimmar
3,59020,79,Blade's Edge Mountains
3,58271,250,Shattrath City
3,4006,365,The Barrens
3,21878,101,Isle of Quel'Danas
3,26752,104,Warsong Gulch
3,1733,NO,Nagrand
3,22027,103,The Mechanar
3,71982,161,Warsong Gulch
3,1161,247,Nagrand Arena
3,71784,281,Blade's Edge Arena
3,29751,174,Orgrimmar
3,50398,156,Warsong Gulch
3,11372,161,Nagrand
3,21939,35,The Mechanar
3,17445,NO,Tanaris
3,182,NO,Durotar
3,71631,NO,Orgrimmar
3,1049,NO,Warsong Gulch
3,65436,174,The Mechanar
3,74037,NO,The Barrens
3,74035,NO,The Barrens
3,73076,101,Zangarmarsh
3,345,9,Nagrand
3,35002,35,Netherstorm
3,62241,NO,Isle of Quel'Danas
3,7490,104,Orgrimmar
3,23118,204,Shattrath City
3,23572,189,Orgrimmar
3,28581,243,Warsong Gulch
3,27347,189,Arathi Basin
3,65620,282,Isle of Quel'Danas
3,68454,103,Shadowmoon Valley
3,782,9,Nagrand Arena
3,71857,35,Hellfire Peninsula
3,61812,282,Arathi Basin
3,72736,189,Ghostlands
3,74043,251,The Barrens
3,73759,365,Stranglethorn Vale
3,43479,NO,Stranglethorn Vale
3,68378,9,Azshara
3,65013,282,Felwood
3,61571,365,The Barrens
3,72439,365,Nagrand
3,35072,NO,Isle of Quel'Danas
3,63559,103,Warsong Gulch
3,47368,281,Shattrath City
3,35655,259,The Mechanar
3,72123,NO,Warsong Gulch
3,72042,282,Warsong Gulch
3,72018,189,Warsong Gulch
3,24126,282,Nagrand
3,70908,307,Eye of the Storm
3,67152,101,The Mechanar
4,58188,NO,Orgrimmar
4,65046,62,Warsong Gulch
4,59020,79,Hellfire Peninsula
4,58271,250,Alterac Valley
4,1996,NO,Shadowmoon Valley
4,21909,104,Shattrath City
4,4006,365,Orgrimmar
4,21878,101,Isle of Quel'Danas
4,26752,104,Eye of the Storm
4,22027,103,The Mechanar
4,71982,161,Warsong Gulch
4,1161,247,Tirisfal Glades
4,29751,174,Isle of Quel'Danas
4,11372,161,Isle of Quel'Danas
4,50398,156,Shattrath City
4,71784,281,Shattrath City
4,21939,35,The Mechanar
4,17445,NO,Orgrimmar
4,182,NO,Durotar
4,71631,NO,Orgrimmar
4,1049,NO,Warsong Gulch
4,54743,161,Shattrath City
4,65436,174,The Mechanar
4,74037,NO,The Barrens
4,74035,NO,The Barrens
4,22756,251,Orgrimmar
4,73076,101,Zangarmarsh
4,345,9,Nagrand
4,35002,35,Netherstorm
4,62241,NO,Isle of Quel'Danas
4,23118,204,Alterac Valley
4,28581,243,Orgrimmar
4,23572,189,Orgrimmar
4,27347,189,Arathi Basin
4,65620,282,Isle of Quel'Danas
4,68454,103,Shadowmoon Valley
4,782,9,Nagrand Arena
4,71857,35,Hellfire Peninsula
4,61812,282,Orgrimmar
4,72736,189,Ghostlands
4,74043,251,The Barrens
4,73759,365,Stranglethorn Vale
4,43479,NO,Stranglethorn Vale
4,68378,9,Azshara
4,65013,282,Felwood
4,61571,365,Stranglethorn Vale
4,72439,365,Nagrand
4,35072,NO,Isle of Quel'Danas
4,63559,103,Warsong Gulch
4,38336,35,Warsong Gulch
4,47368,281,Shattrath City
4,35655,259,The Mechanar
4,72042,282,Warsong Gulch
4,72123,NO,Eye of the Storm
4,72018,189,Ghostlands
4,24126,282,Nagrand
4,70908,307,Eye of the Storm
4,67152,101,The Mechanar
5,58188,NO,Durotar
5,37,169,Isle of Quel'Danas
5,58271,250,Shattrath City
5,59020,79,Shattrath City
5,21909,104,Shattrath City
5,4006,365,Orgrimmar
5,21878,101,Isle of Quel'Danas
5,26752,104,Eye of the Storm
5,22027,103,The Mechanar
5,71982,161,Warsong Gulch
5,1161,247,Nagrand Arena
5,5311,62,Hellfire Peninsula
5,29751,174,Isle of Quel'Danas
5,50398,156,Warsong Gulch
5,71784,281,Shattrath City
5,21939,35,The Mechanar
5,17445,NO,Orgrimmar
5,182,NO,Durotar
5,1049,NO,Warsong Gulch
5,65436,174,The Mechanar
5,74037,NO,The Barrens
5,74035,NO,The Barrens
5,22756,251,Hellfire Peninsula
5,73076,101,Zangarmarsh
5,345,9,Nagrand
5,35002,35,Netherstorm
5,62241,NO,Isle of Quel'Danas
5,23118,204,Warsong Gulch
5,27347,189,Orgrimmar
5,23572,189,Orgrimmar
5,28581,243,Eye of the Storm
5,65620,282,Isle of Quel'Danas
5,68454,103,Shadowmoon Valley
5,782,9,Shattrath City
5,71857,35,Shattrath City
5,61812,282,Arathi Basin
5,72736,189,Ghostlands
5,74043,251,The Barrens
5,73759,365,Stranglethorn Vale
5,43479,NO,Stranglethorn Vale
5,68378,9,Azshara
5,65013,282,Felwood
5,65403,282,Hellfire Peninsula
5,60243,282,Hellfire Peninsula
5,61571,365,Stranglethorn Vale
5,72439,365,Shattrath City
5,35072,NO,Isle of Quel'Danas
5,47368,281,Shattrath City
5,63559,103,Nagrand
5,35655,259,The Mechanar
5,72042,282,Warsong Gulch
5,72123,NO,Arathi Basin
5,72018,189,Ghostlands
5,24126,282,Shattrath City
5,70908,307,Eye of the Storm
5,67152,101,The Mechanar
6,58188,NO,Eversong Woods
6,37,169,Isle of Quel'Danas
6,58276,NO,Nagrand
6,58271,250,Shattrath City
6,59020,79,Shattrath City
6,4006,365,Swamp of Sorrows
6,8124,282,Shattrath City
6,21878,101,Isle of Quel'Danas
6,73977,358,Isle of Quel'Danas
6,26752,104,Orgrimmar
6,1161,247,Durotar
6,71982,161,Warsong Gulch
6,28845,282,Isle of Quel'Danas
6,29751,174,Isle of Quel'Danas
6,19481,103,Isle of Quel'Danas
6,21939,35,Shattrath City
6,71784,281,Shattrath City
6,50398,156,Arathi Basin
6,182,NO,Durotar
6,17445,NO,Durotar
6,65436,174,Hellfire Peninsula
6,74037,NO,The Barrens
6,74035,NO,The Barrens
6,22756,251,Hellfire Peninsula
6,73076,101,Zangarmarsh
6,345,9,Nagrand
6,62241,NO,Isle of Quel'Danas
6,23118,204,Shattrath City
6,28581,243,Orgrimmar
6,23572,189,Orgrimmar
6,27347,189,Arathi Basin
6,65620,282,Isle of Quel'Danas
6,782,9,Orgrimmar
6,68454,103,Shadowmoon Valley
6,71857,35,Orgrimmar
6,61812,282,Alterac Valley
6,73917,189,Silverpine Forest
6,72736,189,Ghostlands
6,74043,251,The Barrens
6,73759,365,Stranglethorn Vale
6,43479,NO,Stranglethorn Vale
6,68378,9,Azshara
6,65013,282,Felwood
6,65403,282,Hellfire Peninsula
6,60243,282,Hellfire Peninsula
6,61571,365,Stranglethorn Vale
6,72439,365,Orgrimmar
6,35072,NO,Isle of Quel'Danas
6,63559,103,Isle of Quel'Danas
6,35655,259,Shadowmoon Valley
6,47368,281,Shattrath City
6,34592,35,Shattrath City
6,72123,NO,Shattrath City
6,72042,282,Arathi Basin
6,67043,205,Nagrand
6,72018,189,Ghostlands
6,61105,62,Terokkar Forest
6,24126,282,Shattrath City
6,67152,101,Orgrimmar
6,70908,307,Eye of the Storm
7,58188,NO,Eversong Woods
7,37,169,Isle of Quel'Danas
7,11955,103,Shattrath City
7,58276,NO,Nagrand
7,58271,250,Shattrath City
7,59020,79,Shattrath City
7,4006,365,Blasted Lands
7,21878,101,Isle of Quel'Danas
7,73977,358,Isle of Quel'Danas
7,26752,104,Orgrimmar
7,1161,247,Orgrimmar
7,71982,161,Nagrand
7,28845,282,Isle of Quel'Danas
7,29751,174,Isle of Quel'Danas
7,19481,103,Isle of Quel'Danas
7,50398,156,Alterac Valley
7,21939,35,Shattrath City
7,71784,281,Shattrath City
7,17445,NO,Undercity
7,182,NO,Durotar
7,74037,NO,The Barrens
7,74035,NO,The Barrens
7,22756,251,Hellfire Peninsula
7,73076,101,Zangarmarsh
7,22476,35,Shattrath City
7,345,9,Terokkar Forest
7,62241,NO,Isle of Quel'Danas
7,23118,204,Warsong Gulch
7,23572,189,Orgrimmar
7,27347,189,Arathi Basin
7,65620,282,Isle of Quel'Danas
7,782,9,Orgrimmar
7,68454,103,Shadowmoon Valley
7,61812,282,Orgrimmar
