virtual_time,avatar_id,guild,place
0,21934,NO,Hellfire Peninsula
0,66943,282,Hellfire Peninsula
0,32488,239,Hellfire Peninsula
0,23533,NO,Durotar
0,68151,NO,Terokkar Forest
0,1003,281,Durotar
0,22809,174,Netherstorm
0,22435,103,Alterac Valley
0,58724,243,Shadowmoon Valley
0,23273,103,Shattrath City
0,22031,104,Shattrath City
0,66057,288,Shattrath City
0,753,53,The Botanica
0,22361,103,Netherstorm
0,34045,NO,Scarlet Monastery
0,23581,NO,Zangarmarsh
0,3344,97,The Mechanar
0,64,5,The Mechanar
0,44,204,Orgrimmar
0,24603,204,Orgrimmar
0,21935,NO,Warsong Gulch
0,19,65,Shattrath City
0,21909,104,Netherstorm
0,68052,35,Razorfen Downs
0,22635,NO,Alterac Mountains
0,67451,103,Durotar
0,68093,243,Stonetalon Mountains
0,8776,NO,The Barrens
0,12068,220,Hellfire Peninsula
0,56453,96,Zangarmarsh
0,30755,NO,Shattrath City
0,33039,320,Nagrand
0,14788,103,Orgrimmar
0,10481,104,Orgrimmar
0,17684,205,Alterac Valley
0,159,79,Alterac Valley
0,37029,282,Warsong Gulch
0,61736,243,The Botanica
0,62085,NO,Terokkar Forest
0,53022,161,Terokkar Forest
0,23577,103,Terokkar Forest
0,4158,79,The Arcatraz
0,20770,161,The Botanica
0,681,103,Terokkar Forest
0,6359,53,Terokkar Forest
0,15722,204,Orgrimmar
0,10330,204,Warsong Gulch
0,820,103,Nagrand
0,22627,35,Nagrand
0,39365,35,Netherstorm
0,414,290,Silvermoon City
0,586,53,The Arcatraz
0,22449,103,Blade's Edge Mountains
0,22700,204,Orgrimmar
0,27014,103,Orgrimmar
0,65742,204,Orgrimmar
0,29751,174,Orgrimmar
0,178,9,Shadowmoon Valley
0,22072,107,Shadowmoon Valley
0,17869,104,Shattrath City
0,806,266,Shattrath City
0,65549,NO,Terokkar Forest
0,57452,161,The Mechanar
0,19481,103,Blackfathom Deeps
0,23736,NO,Swamp of Sorrows
0,67688,53,Swamp of Sorrows
0,182,NO,Durotar
0,68422,NO,Durotar
0,804,198,Stranglethorn Vale
0,61345,161,Feralas
0,68351,204,The Barrens
0,64650,174,Winterspring
0,18732,205,Nagrand
0,21891,104,Orgrimmar
0,22825,35,Netherstorm
0,33291,103,Orgrimmar
0,8109,103,Nagrand
0,21895,103,The Arcatraz
0,22055,NO,Blade's Edge Arena
0,590,103,Shattrath City
0,62763,167,Terokkar Forest
0,636,5,The Barrens
0,21810,300,Alterac Valley
0,62646,220,Arathi Basin
0,772,103,Shadowmoon Valley
0,46738,167,Shadowmoon Valley
0,18898,5,Terokkar Forest
0,64784,104,Stranglethorn Vale
