virtual_time,avatar_id,guild,place
0,978,365,Thousand Needles
0,37961,NO,Orgrimmar
0,28677,NO,Orgrimmar
0,68000,NO,Durotar
0,73437,251,Stranglethorn Vale
0,27,251,Zangarmarsh
0,27426,282,Terokkar Forest
0,41004,115,Nagrand
0,23340,103,Badlands
0,22785,NO,Karazhan
0,22876,103,Isle of Quel'Danas
0,582,19,Warsong Gulch
0,764,19,Arathi Basin
0,58276,NO,The Mechanar
0,61239,104,Isle of Quel'Danas
0,25079,35,Shattrath City
0,71871,161,Shattrath City
0,68115,324,Netherstorm
0,22143,53,Scarlet Monastery
0,15605,NO,Blasted Lands
0,70426,174,Shattrath City
0,7008,104,Isle of Quel'Danas
0,5088,4,Shadowmoon Valley
0,72354,189,Thousand Needles
0,71404,NO,Thousand Needles
0,72934,NO,Thousand Needles
0,71943,273,Hillsbrad Foothills
0,11301,365,Ragefire Chasm
0,855,365,Swamp of Sorrows
0,66058,155,Stonetalon Mountains
0,73472,315,Stonetalon Mountains
0,869,365,Zul'Farrak
0,70819,358,Stranglethorn Vale
0,27928,NO,Mulgore
0,73745,NO,Mulgore
0,74082,NO,Mulgore
0,53025,393,Feralas
0,71502,NO,The Barrens
0,71918,161,Arathi Basin
0,40000,NO,Thunder Bluff
0,71523,NO,Thunder Bluff
0,73396,393,Thunder Bluff
0,62175,53,Hellfire Peninsula
0,72264,174,Shattrath City
0,65444,291,Eastern Plaguelands
0,23389,NO,Terokkar Forest
0,69210,343,Terokkar Forest
0,73527,282,Nagrand
0,22561,358,The Blood Furnace
0,65516,167,Zangarmarsh
0,65460,103,Zangarmarsh
0,68538,104,Zangarmarsh
0,71346,365,Thunder Bluff
0,68909,161,Shadowmoon Valley
0,14389,365,Mana-Tombs
0,71977,161,Nagrand
0,69075,NO,Nagrand
0,33099,103,Magisters' Terrace
0,31425,101,Hellfire Peninsula
0,26111,104,Isle of Quel'Danas
0,155,104,Isle of Quel'Danas
0,14788,103,Orgrimmar
0,84,103,Orgrimmar
0,3923,62,Orgrimmar
0,10481,104,Warsong Gulch
0,162,79,Warsong Gulch
0,26843,35,Shattrath City
0,66403,9,Shattrath City
0,64786,103,Eye of the Storm
0,1169,101,Eye of the Storm
0,132,62,Terokkar Forest
0,16968,174,The Shattered Halls
0,18758,171,Nagrand
0,22983,101,Tirisfal Glades
0,52650,NO,Arathi Basin
0,68475,282,Swamp of Sorrows
0,23737,189,Karazhan
0,60055,167,Hellfire Peninsula
