virtual_time,avatar_id,guild,place
0,71785,NO,Durotar
0,71871,365,Stonetalon Mountains
0,71887,282,The Barrens
0,3029,5,Shattrath City
0,1003,281,Shattrath City
0,410,53,Blade's Edge Mountains
0,22557,103,Alterac Valley
0,33001,308,Shattrath City
0,67978,NO,Terokkar Forest
0,58724,250,Nagrand
0,28801,101,Netherstorm
0,65860,35,Netherstorm
0,24603,161,Orgrimmar
0,22025,103,Shadowmoon Valley
0,21910,204,Warsong Gulch
0,14831,359,Arathi Basin
0,71888,NO,Thousand Needles
0,25563,313,Orgrimmar
0,68293,189,Stranglethorn Vale
0,71889,251,Mulgore
0,6144,167,The Barrens
0,63330,282,Thunder Bluff
0,5263,23,Hellfire Peninsula
0,5564,257,Terokkar Forest
0,19746,171,The Barrens
0,58587,35,Nagrand
0,64786,103,Sethekk Halls
0,23267,103,Orgrimmar
0,22338,35,Shattrath City
0,23737,189,Shattrath City
0,20770,104,Arathi Basin
0,22389,250,The Mechanar
0,22148,103,Warsong Gulch
0,58437,250,The Mechanar
0,22026,104,Winterspring
0,53508,257,Blade's Edge Mountains
0,63191,103,Sethekk Halls
0,11710,103,Alterac Valley
0,1390,79,Warsong Gulch
0,66778,189,Shattrath City
0,63658,204,The Steamvault
0,1679,19,Arathi Basin
0,28351,268,Orgrimmar
0,182,NO,Durotar
0,71420,NO,The Barrens
0,18316,340,Ghostlands
0,17489,65,Isle of Quel'Danas
0,62541,174,Blade's Edge Mountains
0,11911,266,Isle of Quel'Danas
0,69974,282,Terokkar Forest
0,8109,103,Arathi Basin
0,636,35,Hellfire Peninsula
0,22728,250,Warsong Gulch
0,22102,35,Shattrath City
0,20723,103,Sethekk Halls
0,63423,293,Isle of Quel'Danas
0,16416,104,Shattrath City
0,22021,103,Shattrath City
0,22654,204,The Steamvault
0,12658,53,Sethekk Halls
0,21032,205,Shadowmoon Valley
0,7087,35,Shattrath City
0,22934,282,Nagrand
0,24288,103,Netherstorm
0,22341,NO,Orgrimmar
0,68276,79,Hillsbrad Foothills
0,66908,167,Tirisfal Glades
0,28589,NO,Stranglethorn Vale
0,49628,35,The Barrens
0,71857,35,Arathi Highlands
0,70946,344,Thunder Bluff
0,62241,NO,Hellfire Peninsula
0,31058,218,Undercity
0,65345,282,Terokkar Forest
0,63253,35,Nagrand
0,30072,282,Hellfire Peninsula
0,21930,103,Sethekk Halls
0,4991,103,Shattrath City
0,21752,205,Terokkar Forest
0,21984,104,Terokkar Forest
0,5198,205,The Steamvault
0,21931,103,Netherstorm
0,15766,5,Netherstorm
0,13501,204,Arathi Highlands
0,1246,53,Thunder Bluff
0,11589,189,Isle of Quel'Danas
0,22324,103,Orgrimmar
0,10313,103,Undercity
0,322,103,Shattrath City
0,71008,250,The Steamvault
0,22662,101,Shattrath City
0,23705,35,Arathi Basin
0,21950,174,Arathi Basin
0,22253,103,Hellfire Peninsula
0,8778,103,Hellfire Peninsula
0,21744,104,Hellfire Ramparts
0,1075,19,Isle of Quel'Danas
0,64214,282,Isle of Quel'Danas
0,22440,103,Orgrimmar
0,57741,104,Shattrath City
0,48531,204,Eye of the Storm
0,66837,35,Terokkar Forest
0,14888,NO,Zangarmarsh
0,65342,282,Arathi Basin
0,21976,103,The Mechanar
0,64031,282,Durotar
0,2350,204,Sethekk Halls
0,67768,35,Alterac Valley
0,28412,NO,Shadowmoon Valley
0,23438,174,Tirisfal Glades
0,64609,320,Eye of the Storm
0,22132,101,Terokkar Forest
0,21806,189,Nagrand
0,22576,35,Arathi Basin
0,67578,101,Blackrock Spire
0,71860,NO,Eversong Woods
0,71566,NO,Eversong Woods
0,71890,35,Ghostlands
0,70805,NO,Ghostlands
0,62759,250,Ghostlands
0,35668,101,Alterac Mountains
0,55538,251,Hillsbrad Foothills
0,71891,250,Durotar
0,45858,NO,Thousand Needles
0,71867,NO,Hillsbrad Foothills
0,71866,NO,Hillsbrad Foothills
0,71010,NO,Thunder Bluff
0,58466,NO,Desolace
0,71329,358,The Hinterlands
0,69084,358,Arathi Highlands
0,71158,358,Blackrock Spire
0,68473,35,Orgrimmar
0,54522,358,Undercity
0,65484,161,Hellfire Peninsula
0,70590,358,Hellfire Ramparts
0,70733,NO,Western Plaguelands
0,69126,250,Hellfire Peninsula
0,70062,161,Hellfire Peninsula
0,34496,257,Terokkar Forest
0,63432,204,Terokkar Forest
0,71458,161,Searing Gorge
0,71193,250,Zangarmarsh
0,69535,320,Arathi Basin
0,62447,79,Hellfire Peninsula
0,38808,6,Tanaris
0,44882,359,Blade's Edge Mountains
0,35689,103,Shattrath City
0,70280,103,Nagrand
0,56882,282,Nagrand
0,59548,282,Blade's Edge Mountains
0,36442,161,Isle of Quel'Danas
0,63559,103,Isle of Quel'Danas
0,45910,103,Isle of Quel'Danas
0,47500,103,Orgrimmar
0,63216,204,Alterac Valley
0,50698,104,Alterac Valley
0,41412,104,Shattrath City
0,50046,NO,Shattrath City
0,40265,53,Shattrath City
0,17230,53,Eye of the Storm
0,42099,9,The Botanica
0,65469,282,Terokkar Forest
0,63650,250,The Hinterlands
0,56579,250,The Mechanar
0,68025,189,Sethekk Halls
0,41472,369,Sethekk Halls
0,12611,35,Isle of Quel'Danas
0,67171,9,Arathi Basin
