virtual_time,avatar_id,guild,place
0,62756,NO,Orgrimmar
0,64492,NO,Durotar
0,1003,204,Blade's Edge Mountains
0,58724,243,Shattrath City
0,21993,103,Arathi Basin
0,31766,NO,The Barrens
0,61856,NO,Hellfire Peninsula
0,22033,104,Shadowmoon Valley
0,26103,NO,Eye of the Storm
0,23199,NO,Eye of the Storm
0,21939,103,Sethekk Halls
0,22318,103,Alterac Valley
0,53826,205,Mana-Tombs
0,182,NO,Durotar
0,61315,NO,Durotar
0,22488,156,Feralas
0,25748,259,Mana-Tombs
0,13809,53,Undercity
0,26082,5,Nagrand
0,62239,205,Zangarmarsh
0,54289,161,Zangarmarsh
0,22608,104,Shattrath City
0,3284,19,Eye of the Storm
0,6082,62,Durotar
0,892,5,Blade's Edge Mountains
0,4858,104,Orgrimmar
0,12781,259,Terokkar Forest
0,22234,35,Terokkar Forest
0,24994,53,Mana-Tombs
0,57741,189,Mana-Tombs
0,701,101,Nagrand
0,18141,259,Orgrimmar
0,55783,103,Shadowmoon Valley
0,64521,NO,Eversong Woods
0,45714,NO,Silvermoon City
0,63559,NO,The Barrens
0,50411,101,Tanaris
0,63753,282,Thousand Needles
0,51643,243,Winterspring
0,55338,167,Shattrath City
0,34614,101,Blade's Edge Mountains
0,13666,204,Sethekk Halls
0,37038,165,Eye of the Storm
0,44354,189,Sethekk Halls
0,44398,35,Alterac Valley
0,43274,189,Sethekk Halls
0,51738,104,Alterac Valley
0,54328,161,Shattrath City
0,42935,259,Mana-Tombs
0,53229,281,Sethekk Halls
1,62756,NO,Orgrimmar
1,64492,NO,Durotar
1,19087,90,Stranglethorn Vale
1,1003,204,Blade's Edge Mountains
1,58724,243,Warsong Gulch
1,22031,104,Eye of the Storm
1,21993,103,Arathi Basin
1,31766,NO,The Barrens
1,61856,NO,Hellfire Peninsula
1,22338,104,Shattrath City
1,26103,NO,Orgrimmar
1,22033,104,Shadowmoon Valley
1,22318,103,Alterac Valley
1,53826,205,Mana-Tombs
1,44543,NO,Orgrimmar
1,182,NO,Durotar
1,22488,156,Feralas
1,27853,103,Blade's Edge Mountains
1,197,205,Orgrimmar
1,25748,259,Mana-Tombs
1,22476,35,Badlands
1,13809,53,Terokkar Forest
1,26082,5,Nagrand
1,17694,161,Zangarmarsh
1,62239,205,Zangarmarsh
1,54289,161,Zangarmarsh
1,22608,104,Eye of the Storm
1,3284,19,Eye of the Storm
1,892,5,Blade's Edge Mountains
1,6082,62,Orgrimmar
1,24439,104,Hellfire Peninsula
1,22234,35,Warsong Gulch
1,4858,104,Shattrath City
1,12781,259,Terokkar Forest
1,2416,204,Shattrath City
1,24994,53,Mana-Tombs
1,57741,189,Mana-Tombs
1,18141,259,Orgrimmar
1,55783,103,Shadowmoon Valley
1,64521,NO,Eversong Woods
1,63559,NO,The Barrens
1,50411,101,Tanaris
1,63753,282,Tanaris
1,51643,243,Winterspring
1,55338,167,Terokkar Forest
1,13666,204,Sethekk Halls
1,37038,165,Eye of the Storm
1,34614,101,Netherstorm
1,44354,189,Sethekk Halls
1,44398,35,Alterac Valley
1,43274,189,Sethekk Halls
1,51738,104,Alterac Valley
1,42935,259,Mana-Tombs
1,54328,161,Arathi Basin
1,53229,281,Sethekk Halls
2,62756,NO,Orgrimmar
2,64492,NO,Durotar
2,59772,NO,Winterspring
2,19087,90,Stranglethorn Vale
