virtual_time,avatar_id,guild,place
0,31583,NO,Durotar
0,24303,103,Un'Goro Crater
0,28,104,Alterac Valley
0,45,62,Azshara
0,21509,103,Felwood
0,22719,104,Orgrimmar
0,31447,NO,The Barrens
0,22735,NO,Hillsbrad Foothills
0,29782,NO,Silverpine Forest
0,30021,104,Winterspring
0,15844,19,Dustwallow Marsh
0,28551,103,Un'Goro Crater
0,16352,62,Western Plaguelands
0,19036,103,Orgrimmar
0,180,79,Alterac Valley
0,182,NO,Durotar
0,30279,NO,The Barrens
0,28261,NO,The Barrens
0,30733,176,Tanaris
0,25722,53,Azshara
0,2088,104,Eastern Plaguelands
0,21999,103,Alterac Valley
0,14597,19,Western Plaguelands
0,2854,103,Felwood
0,31564,NO,Orgrimmar
0,31092,176,Silverpine Forest
0,31078,93,Ashenvale
0,30104,103,Hillsbrad Foothills
0,30208,23,Undercity
0,30782,169,Stranglethorn Vale
0,28699,90,Blasted Lands
0,17982,23,Orgrimmar
0,19091,NO,Moonglade
0,801,NO,Ashenvale
0,21984,103,Zul'Gurub
0,15217,103,Zul'Gurub
0,11865,5,The Barrens
0,29058,53,Orgrimmar
0,26420,104,Eastern Plaguelands
0,13598,5,The Barrens
0,22303,104,Warsong Gulch
0,23596,104,Ashenvale
0,22234,101,Blackrock Depths
0,21207,101,Orgrimmar
0,7208,53,Warsong Gulch
1,31583,NO,Orgrimmar
1,24303,103,Un'Goro Crater
1,28,104,Alterac Valley
1,45,62,Felwood
1,21509,103,Felwood
1,22719,104,Orgrimmar
1,16820,NO,Thunder Bluff
1,31447,NO,The Barrens
1,22735,NO,Hillsbrad Foothills
1,29782,NO,Silverpine Forest
1,30021,104,Winterspring
1,15844,19,Dustwallow Marsh
1,28551,103,Un'Goro Crater
1,16352,62,Western Plaguelands
1,180,79,Alterac Valley
1,182,NO,Durotar
1,30279,NO,Orgrimmar
1,28261,NO,The Barrens
1,30733,176,Tanaris
1,25722,53,Orgrimmar
1,2088,104,Eastern Plaguelands
1,21999,103,Alterac Valley
1,14597,19,Western Plaguelands
1,2854,103,Felwood
1,16667,NO,Undercity
1,31564,NO,The Barrens
1,31092,176,Silverpine Forest
1,31078,93,Ashenvale
1,30104,103,Hillsbrad Foothills
1,30208,23,Thousand Needles
1,28699,90,Undercity
1,801,NO,Ashenvale
1,21984,103,Zul'Gurub
1,15217,103,Zul'Gurub
