virtual_time,avatar_id,guild,place
0,60177,NO,Thousand Needles
0,57461,NO,Alterac Mountains
0,64296,NO,Durotar
0,64240,NO,Durotar
0,57884,165,Ashenvale
0,61007,226,Blasted Lands
0,64048,282,The Barrens
0,48715,NO,The Barrens
0,57942,101,Winterspring
0,59345,243,Hellfire Peninsula
0,22937,NO,Hellfire Peninsula
0,33257,62,Orgrimmar
0,49944,167,Stranglethorn Vale
0,62580,165,Zangarmarsh
0,25857,169,Nagrand
0,61833,NO,Zangarmarsh
0,1003,NO,Orgrimmar
0,22005,236,Orgrimmar
0,27871,103,Alterac Valley
0,10223,5,Shattrath City
0,59615,104,The Underbog
0,22876,103,Nagrand
0,5758,5,Netherstorm
0,62,5,Zangarmarsh
0,33256,53,Arathi Basin
0,19904,NO,Arathi Basin
0,59429,NO,Blade's Edge Mountains
0,980,79,Alterac Valley
0,1379,53,Shadowmoon Valley
0,1029,5,Shadowmoon Valley
0,25079,103,Shattrath City
0,1642,62,Shattrath City
0,18318,205,Shattrath City
0,62095,35,The Underbog
0,60069,267,Nagrand
0,22256,236,Nagrand
0,58724,243,Nagrand
0,45,103,Badlands
0,22283,NO,Scarlet Monastery
0,53,5,Arathi Basin
0,7742,161,Tanaris
0,49719,79,Blade's Edge Mountains
0,22200,220,Scarlet Monastery
0,22719,104,Arathi Basin
0,2695,35,Arathi Basin
0,60206,165,Thousand Needles
0,63604,293,Thousand Needles
0,56755,161,Alterac Mountains
0,60654,NO,Hillsbrad Foothills
0,62983,282,Hillsbrad Foothills
0,62982,282,Hillsbrad Foothills
0,63050,35,Mulgore
0,64297,NO,The Barrens
0,64136,220,The Barrens
0,63859,226,The Barrens
0,55922,226,The Barrens
0,60219,251,Blackfathom Deeps
0,55181,103,Hellfire Peninsula
0,56692,289,Un'Goro Crater
0,61736,243,Silithus
0,22026,NO,Felwood
0,61856,NO,The Hinterlands
0,37660,226,Arathi Highlands
0,61759,266,Hellfire Peninsula
0,50109,189,Alterac Valley
0,1834,101,Terokkar Forest
0,60179,53,Nagrand
0,2079,16,Netherstorm
0,60511,103,Netherstorm
0,22983,101,Karazhan
0,939,62,Hellfire Peninsula
0,37029,NO,Orgrimmar
0,21995,236,Orgrimmar
0,58452,165,Shattrath City
0,50739,167,Shattrath City
0,476,53,Shattrath City
0,27284,165,Terokkar Forest
0,16638,103,Searing Gorge
0,13940,104,Netherstorm
0,26350,165,Zangarmarsh
0,26111,204,Arathi Basin
0,45552,5,Arathi Basin
0,29756,27,Arathi Basin
0,4650,79,Arathi Basin
0,22071,103,The Mechanar
0,155,103,The Mechanar
0,667,204,Karazhan
0,21880,204,Orgrimmar
0,22425,5,Orgrimmar
0,26285,189,Orgrimmar
0,1119,204,Shattrath City
0,1336,204,Shattrath City
0,23487,101,Terokkar Forest
0,24754,104,Nagrand
0,23737,189,Netherstorm
0,22793,NO,Arathi Basin
0,7518,19,Shadowmoon Valley
0,21704,79,Warsong Gulch
0,15722,19,Shattrath City
0,46794,204,Shattrath City
0,23098,174,Shattrath City
0,27599,103,Nagrand
0,27432,101,The Steamvault
0,58756,79,Netherstorm
0,58826,19,Netherstorm
0,8066,103,Netherstorm
0,30078,5,Arathi Basin
0,567,5,Arathi Basin
0,22473,103,Arathi Basin
0,55628,NO,Arathi Basin
0,22366,101,Blade's Edge Mountains
0,13705,62,Hellfire Peninsula
0,806,266,Tanaris
0,1567,186,Orgrimmar
0,21886,NO,Orgrimmar
0,4197,101,Alterac Valley
0,21834,103,Shattrath City
0,868,5,Shattrath City
0,22653,5,Terokkar Forest
0,42872,53,Terokkar Forest
0,51329,35,The Barrens
0,90,5,Arathi Basin
0,54994,103,Arathi Basin
