virtual_time,avatar_id,guild,place
0,31830,NO,Durotar
0,22152,90,Dire Maul
0,24175,103,Alterac Valley
0,22809,90,Undercity
0,13851,104,Searing Gorge
0,28,104,The Barrens
0,24603,103,Durotar
0,22591,104,Orgrimmar
0,22719,104,Orgrimmar
0,23605,115,Undercity
0,31376,NO,The Barrens
0,23180,104,Warsong Gulch
0,13940,104,Warsong Gulch
0,21995,103,Azshara
0,15844,19,Stranglethorn Vale
0,22238,104,Blackrock Depths
0,10481,104,Blackrock Depths
0,22708,103,Blackrock Depths
0,22053,101,Western Plaguelands
0,26822,104,Western Plaguelands
0,182,NO,Durotar
0,16384,NO,Stranglethorn Vale
0,24394,23,Tanaris
0,2088,104,Orgrimmar
0,26346,104,Eastern Plaguelands
0,1524,19,Orgrimmar
0,21964,103,Silithus
0,11333,103,The Hinterlands
0,21943,110,Orgrimmar
0,778,5,Durotar
0,22586,104,Arathi Basin
0,22682,103,Feralas
0,22654,104,The Hinterlands
0,19666,90,Western Plaguelands
0,30340,NO,Tirisfal Glades
0,30782,169,Undercity
0,28695,NO,Feralas
0,24294,90,Dire Maul
0,3100,19,Dire Maul
0,13716,19,Dire Maul
0,9700,3,Undercity
0,24083,NO,Warsong Gulch
0,22677,103,Blackrock Depths
0,27301,101,Dire Maul
0,27940,174,Orgrimmar
0,26156,104,Hillsbrad Foothills
0,10708,90,Undercity
0,23118,104,Western Plaguelands
0,23706,174,Orgrimmar
0,28581,101,Durotar
0,12494,104,Searing Gorge
0,29091,104,The Barrens
0,25183,NO,Dire Maul
0,29257,90,Dire Maul
0,21928,5,Arathi Basin
0,22782,104,Blackrock Depths
0,22914,104,Undercity
0,23465,107,Eastern Plaguelands
0,2345,79,Western Plaguelands
1,22152,90,Dire Maul
1,24175,103,Alterac Valley
1,22809,90,Undercity
1,13851,104,Searing Gorge
1,28,104,The Barrens
1,24603,103,Durotar
1,22591,104,Orgrimmar
1,22719,104,Orgrimmar
1,23605,115,Tirisfal Glades
1,31376,NO,The Barrens
1,13940,104,Orgrimmar
1,23180,104,Warsong Gulch
1,21995,103,Azshara
1,15844,19,Stranglethorn Vale
1,22238,104,Blackrock Depths
1,10481,104,Blackrock Depths
1,21876,104,Undercity
1,23142,103,Durotar
1,22708,103,Blackrock Depths
1,22053,101,Western Plaguelands
1,26822,104,Western Plaguelands
1,182,NO,Durotar
1,16384,NO,Stranglethorn Vale
1,24394,23,Tanaris
1,2088,104,Alterac Valley
1,26346,104,Eastern Plaguelands
1,21964,103,Silithus
1,778,5,Durotar
1,22586,104,Arathi Basin
1,22673,103,Felwood
1,22654,104,Eastern Plaguelands
1,22682,103,Feralas
1,19666,90,Western Plaguelands
1,31754,NO,Tirisfal Glades
1,30782,169,Undercity
1,28695,NO,Feralas
1,24294,90,Dire Maul
1,3100,19,Dire Maul
1,13716,19,Dire Maul
1,9700,3,Undercity
1,24083,NO,Warsong Gulch
1,22677,103,Blackrock Depths
1,27940,174,Orgrimmar
1,27301,101,Orgrimmar
1,10708,90,Western Plaguelands
1,23118,104,Western Plaguelands
1,29091,104,Orgrimmar
1,23706,174,Orgrimmar
1,22234,101,Eastern Plaguelands
1,12494,104,Searing Gorge
1,28581,101,Scarlet Monastery
1,25183,NO,Dire Maul
1,29257,90,Dire Maul
1,21928,5,Arathi Basin
1,22782,104,Blackrock Depths
1,22914,104,Undercity
1,23465,107,Eastern Plaguelands
1,2345,79,Western Plaguelands
2,22152,90,Dire Maul
2,24175,103,Orgrimmar
2,22809,90,Eastern Plaguelands
2,28,104,The Barrens
2,24603,103,Orgrimmar
2,22591,104,Orgrimmar
2,22719,104,Orgrimmar
2,23605,115,Undercity
2,31605,NO,Mulgore
2,31376,NO,The Barrens
2,13940,104,Orgrimmar
2,23180,NO,Warsong Gulch
2,15844,19,Searing Gorge
2,21995,103,Azshara
2,22238,104,Blackrock Depths
2,10481,104,Blackrock Depths
2,23142,103,Western Plaguelands
2,22708,103,Blackrock Depths
2,22053,101,Western Plaguelands
2,802,101,Orgrimmar
2,26822,104,Western Plaguelands
2,182,NO,Durotar
2,16384,NO,Stranglethorn Vale
2,24394,23,Tanaris
2,2088,104,Alterac Valley
2,26346,104,Eastern Plaguelands
2,778,5,The Barrens
2,22586,104,Arathi Basin
2,22673,103,Felwood
2,22654,104,Eastern Plaguelands
2,22682,103,Feralas
2,19666,90,Western Plaguelands
2,31754,NO,Undercity
2,30782,169,Undercity
2,28695,NO,Feralas
2,24294,90,Dire Maul
2,3100,19,Dire Maul
2,22677,103,Blackrock Depths
2,27301,101,Dire Maul
2,27940,174,Orgrimmar
2,23118,104,Orgrimmar
2,10708,90,Western Plaguelands
2,29091,104,Orgrimmar
2,23706,174,Orgrimmar
2,22234,101,Warsong Gulch
2,28581,101,Tirisfal Glades
2,12494,104,Searing Gorge
2,25183,NO,Dire Maul
2,29257,90,Dire Maul
2,21928,5,Alterac Valley
2,22782,104,Blackrock Depths
2,22914,104,Durotar
2,23465,107,Eastern Plaguelands
2,2345,79,Western Plaguelands
3,27053,NO,Orgrimmar
3,22152,90,Dire Maul
3,22809,90,Eastern Plaguelands
3,24175,103,Arathi Basin
3,28,104,The Barrens
3,19607,62,Orgrimmar
3,24603,103,The Barrens
3,22591,104,Orgrimmar
3,22719,104,Orgrimmar
3,23605,115,Tirisfal Glades
3,31605,NO,Mulgore
3,31376,NO,The Barrens
3,23180,104,Warsong Gulch
3,15844,19,Searing Gorge
