virtual_time,avatar_id,guild,place
0,56469,NO,Orgrimmar
0,72985,NO,Orgrimmar
0,73439,365,Un'Goro Crater
0,81980,NO,Durotar
0,81981,NO,Durotar
0,81982,NO,Durotar
0,81983,NO,Durotar
0,81832,NO,Durotar
0,81984,NO,Durotar
0,81679,457,Durotar
0,78393,101,Stranglethorn Vale
0,71698,189,Stranglethorn Vale
0,78248,457,The Barrens
0,72060,336,The Temple of Atal'Hakkar
0,71788,336,The Temple of Atal'Hakkar
0,74746,4,Blackrock Depths
0,75529,343,Undercity
0,1315,9,Shattrath City
0,23340,103,Razorfen Kraul
0,43157,103,Karazhan
0,56181,104,Warsong Gulch
0,32488,161,Shattrath City
0,21,205,Orgrimmar
0,40951,161,Terokkar Forest
0,58724,103,The Blood Furnace
0,753,161,Arathi Basin
0,59020,189,Black Temple
0,41004,115,Shattrath City
0,21960,103,Karazhan
0,23036,161,The Botanica
0,60379,189,Black Temple
0,72857,4,Blackrock Depths
0,28710,103,The Arcatraz
0,23012,101,Netherstorm
0,64622,103,Razorfen Downs
0,76620,438,Thousand Needles
0,74714,161,Dustwallow Marsh
0,27555,NO,Un'Goro Crater
0,81985,NO,Mulgore
0,81824,NO,The Barrens
0,78953,463,The Barrens
0,78846,189,The Barrens
0,65037,NO,The Barrens
0,76260,161,The Barrens
0,26956,101,Thunder Bluff
0,23806,161,Hellfire Peninsula
0,8558,189,Hellfire Peninsula
0,69147,342,Tanaris
0,18588,171,Un'Goro Crater
0,77868,424,Terokkar Forest
0,59815,NO,Desolace
0,42163,189,Zangarmarsh
0,74038,430,Zangarmarsh
0,78494,454,The Hinterlands
0,77561,4,Blackrock Depths
0,74183,282,Blade's Edge Mountains
0,4629,186,Alterac Valley
0,28955,171,Shadowmoon Valley
0,54953,189,Nagrand
0,177,251,Nagrand
0,54682,282,Nagrand
0,4834,9,Nagrand
0,1169,101,Blade's Edge Arena
0,140,103,Karazhan
0,68538,104,Karazhan
0,72258,NO,Hellfire Peninsula
0,29026,169,Isle of Quel'Danas
0,22220,104,Orgrimmar
0,43329,103,Shadowmoon Valley
0,17684,205,Shattrath City
0,759,62,Shattrath City
0,62226,101,Shattrath City
0,32414,161,Eye of the Storm
0,863,NO,Terokkar Forest
0,132,62,Terokkar Forest
0,34684,161,Nagrand
0,67451,103,Azshara
0,50739,189,Deadwind Pass
0,22438,NO,Arathi Basin
0,62085,189,Black Temple
0,59436,189,Black Temple
0,67739,161,Karazhan
0,18133,393,Un'Goro Crater
0,20879,189,Shattrath City
0,565,189,Terokkar Forest
0,31563,251,Netherstorm
0,23187,104,Netherstorm
0,53308,161,The Blood Furnace
0,51861,NO,Silvermoon City
0,49558,161,Arathi Basin
0,19333,189,Black Temple
0,27900,35,The Arcatraz
0,47623,189,Isle of Quel'Danas
0,55457,NO,Isle of Quel'Danas
0,72732,140,Isle of Quel'Danas
0,21970,104,Alterac Valley
0,25291,228,Alterac Valley
0,29484,437,Alterac Valley
0,2085,101,Shattrath City
0,75845,161,Shattrath City
0,69075,NO,Shattrath City
0,72354,189,The Botanica
0,18089,161,Nagrand
0,71918,161,Zangarmarsh
0,70558,336,The Temple of Atal'Hakkar
0,19581,19,Arathi Basin
0,51930,189,Black Temple
0,69080,189,Black Temple
0,27212,189,Black Temple
0,81723,251,Wailing Caverns
0,81986,NO,Durotar
0,79042,460,Durotar
0,182,NO,Durotar
0,81987,NO,Durotar
0,80442,460,Durotar
0,80781,460,Durotar
0,81988,NO,Durotar
0,76737,NO,Ashenvale
0,81820,NO,Ghostlands
0,72645,NO,Winterspring
0,12165,161,Hellfire Peninsula
0,73117,418,Un'Goro Crater
0,19375,161,Shattrath City
0,71479,282,Netherstorm
0,75769,251,Thousand Needles
0,69528,101,Hellfire Peninsula
0,22331,101,Shadowmoon Valley
0,22246,101,Shattrath City
0,29511,161,The Blood Furnace
0,26011,103,Zangarmarsh
0,1131,101,Arathi Basin
0,22675,101,The Arcatraz
0,30379,103,Hellfire Peninsula
0,22559,359,Shattrath City
0,27548,252,Alterac Valley
0,19887,103,Shattrath City
0,71368,161,Eye of the Storm
0,27081,104,Blade's Edge Mountains
0,21032,205,Orgrimmar
0,46738,161,Shattrath City
0,77624,NO,Tanaris
0,7096,NO,Tanaris
0,33593,NO,Hillsbrad Foothills
0,78599,365,Hillsbrad Foothills
0,78405,161,Hillsbrad Foothills
0,29591,NO,Hillsbrad Foothills
0,77755,161,Hillsbrad Foothills
0,3003,NO,Stranglethorn Vale
0,76097,NO,The Barrens
0,68376,NO,The Barrens
0,81425,189,Silvermoon City
0,78151,NO,Silverpine Forest
0,59381,336,The Temple of Atal'Hakkar
0,81815,NO,Ghostlands
0,73761,NO,Hellfire Peninsula
0,75895,79,Hellfire Peninsula
0,72999,205,Coilfang: The Slave Pens
0,75818,419,Nagrand
0,74227,429,Terokkar Forest
0,48548,NO,Zangarmarsh
0,65651,365,Hillsbrad Foothills
0,20815,161,Shadowmoon Valley
0,22631,358,Netherstorm
0,22322,101,The Arcatraz
0,28316,282,Razorfen Downs
0,3236,9,Karazhan
0,31647,103,Tanaris
0,30491,NO,Isle of Quel'Danas
0,22023,101,Isle of Quel'Danas
0,10973,NO,Alterac Valley
0,22476,35,Alterac Valley
0,1177,9,Shattrath City
0,62239,205,Shattrath City
0,22995,161,Shattrath City
0,20995,53,Zul'Farrak
0,22567,35,Nagrand Arena
0,21902,103,Stranglethorn Vale
0,32141,161,The Blood Furnace
0,21931,103,Arathi Basin
0,62902,189,Black Temple
0,63242,101,The Arcatraz
0,70008,424,Durotar
0,10313,103,Isle of Quel'Danas
0,27547,103,Shattrath City
0,57240,104,Shattrath City
0,12386,161,Shattrath City
0,69336,161,Black Temple
0,67275,189,Black Temple
0,3320,161,Shattrath City
0,34049,53,Nagrand
0,18145,103,Netherstorm
0,53419,365,Zangarmarsh
0,695,19,Arathi Basin
0,48531,NO,Razorfen Downs
0,45807,104,Blade's Edge Mountains
0,22655,103,Orgrimmar
0,18065,103,Alterac Valley
0,15620,289,Warsong Gulch
0,22645,104,Warsong Gulch
0,1055,NO,Shattrath City
0,21744,104,Shattrath City
0,77318,437,Shattrath City
0,22779,NO,Nagrand
0,46964,4,Nagrand
0,47077,189,Arathi Basin
0,18827,189,Black Temple
0,77696,189,Black Temple
0,71482,161,Black Temple
0,57420,189,Black Temple
0,78862,NO,Shadowmoon Valley
0,61802,101,Shadowmoon Valley
0,17170,101,Stranglethorn Vale
0,69300,189,Black Temple
0,81989,NO,Eversong Woods
0,81990,62,Eversong Woods
0,81991,NO,Eversong Woods
0,81682,NO,Eversong Woods
0,81729,NO,Silvermoon City
0,78783,463,Wailing Caverns
0,78876,NO,Eversong Woods
0,81829,NO,Ghostlands
0,81828,NO,Ghostlands
0,81622,NO,Ghostlands
0,65426,79,Razorfen Kraul
0,78895,358,Hillsbrad Foothills
0,79841,282,Hillsbrad Foothills
0,78206,NO,Hillsbrad Foothills
0,36801,115,Undercity
0,69124,101,Tirisfal Glades
0,78632,281,Stonetalon Mountains
0,78776,463,The Barrens
0,22749,331,Hillsbrad Foothills
0,37138,101,Undercity
0,78811,251,Desolace
0,78595,NO,Zul'Farrak
0,78005,4,Stranglethorn Vale
0,77579,282,Stranglethorn Vale
0,39447,NO,Stranglethorn Vale
0,77586,NO,Badlands
0,78149,115,The Barrens
0,69643,282,The Barrens
0,77966,53,Deadwind Pass
0,39218,6,Arathi Basin
0,56652,388,Tanaris
0,77865,115,Tanaris
0,71485,388,Tanaris
0,74188,62,Thousand Needles
0,75827,NO,Stranglethorn Vale
0,76975,437,Tanaris
0,35396,465,Feralas
0,77661,161,Winterspring
0,78471,NO,Winterspring
0,78438,251,Durotar
0,77795,NO,Burning Steppes
0,63099,291,Felwood
0,73423,282,Thunder Bluff
0,76749,NO,Blade's Edge Mountains
0,43862,101,Hellfire Peninsula
0,59801,101,Hellfire Peninsula
0,66120,282,Hellfire Peninsula
0,59693,9,Hellfire Peninsula
0,59756,161,Coilfang: The Slave Pens
0,74482,424,Coilfang: The Slave Pens
0,71723,167,Silithus
0,39671,161,Terokkar Forest
0,66654,NO,Terokkar Forest
0,69212,205,Zangarmarsh
0,47543,251,Hellfire Peninsula
0,75861,161,Terokkar Forest
0,72191,NO,Nagrand
0,72424,NO,Nagrand
0,65039,391,Nagrand
0,50611,421,Blade's Edge Mountains
0,75659,189,Eye of the Storm
0,75587,271,Nagrand
0,62444,103,Karazhan
0,65484,161,Coilfang: The Slave Pens
0,68286,161,Coilfang: The Slave Pens
0,68611,NO,Shadowmoon Valley
0,62978,103,Warsong Gulch
0,54126,204,Shattrath City
0,72689,438,Shattrath City
0,59614,103,Shattrath City
0,4734,NO,The Botanica
0,44797,62,Netherstorm
0,48885,101,Netherstorm
0,5717,282,Netherstorm
0,46107,161,The Blood Furnace
0,60619,150,Arathi Basin
0,73449,189,Black Temple
0,64599,189,Black Temple
0,73086,103,Karazhan
0,34998,101,Hellfire Peninsula
0,1353,282,Isle of Quel'Danas
0,47880,53,Alterac Valley
0,65852,101,Warsong Gulch
0,48826,62,Eversong Woods
0,72307,101,Terokkar Forest
0,17774,271,Nagrand
0,71908,161,Netherstorm
0,44963,104,Arathi Basin
0,72123,189,Black Temple
0,76769,4,Shadowmoon Valley
0,70805,NO,Shattrath City
0,56759,104,Shattrath City
0,59467,NO,The Underbog
0,47075,161,Arathi Basin
0,71867,NO,Arathi Basin
0,42668,103,Karazhan
0,58596,101,Orgrimmar
0,70173,459,Shattrath City
0,43211,53,Netherstorm
0,59489,189,Black Temple
0,38082,189,Black Temple
0,68452,282,Karazhan
0,63854,320,Isle of Quel'Danas
0,49721,NO,Isle of Quel'Danas
0,25800,103,Isle of Quel'Danas
0,73114,251,Shadowmoon Valley
0,70974,NO,Shattrath City
0,38362,161,Shattrath City
0,73301,161,The Botanica
0,66441,189,Terokkar Forest
0,24126,447,Nagrand
0,73130,161,Nagrand
0,68506,189,The Barrens
0,70590,433,Deadwind Pass
0,65961,103,Ghostlands
0,75690,189,Black Temple
0,67872,5,Isle of Quel'Danas
0,63533,62,Orgrimmar
0,59718,NO,Alterac Valley
0,68729,101,Warsong Gulch
0,35622,189,Shattrath City
0,68826,115,Shattrath City
0,36893,104,Shattrath City
0,74225,161,The Botanica
0,59354,189,Terokkar Forest
0,65496,424,Terokkar Forest
0,35362,251,Netherstorm
0,73557,298,Deadwind Pass
0,47969,104,Deadwind Pass
0,36818,358,Arathi Basin
0,77533,101,Arathi Basin
0,61089,189,Black Temple
0,69929,189,Black Temple
0,35697,189,Black Temple
1,56469,NO,Orgrimmar
1,73439,365,Un'Goro Crater
1,81980,NO,Durotar
1,81981,NO,Durotar
1,81992,NO,Durotar
1,81832,NO,Durotar
1,81984,NO,Durotar
1,71698,189,Stranglethorn Vale
1,78248,457,The Barrens
1,72060,336,The Temple of Atal'Hakkar
1,71788,336,The Temple of Atal'Hakkar
1,74746,4,Blackrock Depths
1,58428,NO,Wailing Caverns
1,75529,343,Undercity
1,23340,103,Razorfen Kraul
1,43157,103,Karazhan
1,753,161,Shattrath City
1,21,205,Shattrath City
1,777,62,Terokkar Forest
1,40951,161,Terokkar Forest
1,58724,103,The Blood Furnace
1,59020,189,Black Temple
1,23036,161,The Botanica
1,21960,103,Deadwind Pass
1,60379,189,Black Temple
1,72857,4,Blackrock Depths
1,28710,103,The Arcatraz
1,23012,101,Netherstorm
1,37255,NO,Thousand Needles
1,76620,438,Thousand Needles
1,27555,NO,Un'Goro Crater
1,81824,NO,The Barrens
1,78846,189,The Barrens
1,65037,NO,The Barrens
1,76260,161,The Barrens
1,74714,161,Thunder Bluff
1,23806,161,Hellfire Peninsula
1,69147,342,Tanaris
1,18588,171,Un'Goro Crater
1,77868,424,Terokkar Forest
1,59815,NO,Desolace
1,42163,189,Zangarmarsh
1,8558,189,Zangarmarsh
1,74038,430,Zangarmarsh
1,78494,454,The Hinterlands
1,77561,4,Blackrock Depths
1,74183,282,Blade's Edge Mountains
1,4629,186,Alterac Valley
