virtual_time,avatar_id,guild,place
0,19339,NO,The Barrens
0,8328,23,Thousand Needles
0,8383,NO,Ragefire Chasm
0,17448,NO,Ragefire Chasm
0,17624,NO,Tanaris
0,14525,23,Swamp of Sorrows
0,1711,72,Eastern Plaguelands
0,16187,21,Felwood
0,1872,5,Orgrimmar
0,502,62,Orgrimmar
0,2019,62,Orgrimmar
0,423,62,Orgrimmar
0,28,62,Orgrimmar
0,753,53,Orgrimmar
0,21,9,Orgrimmar
0,16781,62,Orgrimmar
0,31,62,Orgrimmar
0,44,3,Ahn'Qiraj
0,48,3,Ruins of Ahn'Qiraj
0,38,3,Ruins of Ahn'Qiraj
0,1409,62,Silithus
0,4147,3,Silithus
0,8190,NO,Silithus
0,3017,NO,Silithus
0,4932,62,Eastern Plaguelands
0,5758,79,Molten Core
0,57,5,Molten Core
0,10799,5,Molten Core
0,22,79,Molten Core
0,62,5,Molten Core
0,875,5,Molten Core
0,47,5,Molten Core
0,43,5,Molten Core
0,1191,19,Molten Core
0,59,19,Molten Core
0,1142,79,Molten Core
0,2262,19,Molten Core
0,64,5,Molten Core
0,1608,5,Molten Core
0,2808,19,Molten Core
0,13542,5,Molten Core
0,9,79,Molten Core
0,499,19,Molten Core
0,17967,79,Molten Core
0,6544,5,Molten Core
0,13851,72,Zul'Gurub
0,45,72,Zul'Gurub
0,11867,72,Zul'Gurub
0,36,72,Zul'Gurub
0,2796,19,Western Plaguelands
0,9403,1,Scholomance
0,1769,3,Scholomance
0,6691,23,Scholomance
0,1801,62,Arathi Basin
0,15111,21,Arathi Basin
0,1029,62,Arathi Highlands
0,19404,23,Moonglade
0,19402,NO,Mulgore
0,19317,5,The Barrens
0,19192,5,The Barrens
0,17891,NO,Thunder Bluff
0,16884,21,Hillsbrad Foothills
0,18952,NO,Stonetalon Mountains
0,17163,93,Stranglethorn Vale
0,13150,NO,The Barrens
0,2225,46,Thunder Bluff
0,16466,72,Hillsbrad Foothills
0,18089,NO,Hillsbrad Foothills
0,10868,53,Zul'Farrak
0,68,72,Stranglethorn Vale
0,8256,NO,The Barrens
0,19051,21,The Barrens
0,13841,23,Tanaris
0,10243,97,Swamp of Sorrows
0,17684,72,Stonetalon Mountains
0,4939,23,Zul'Farrak
0,16780,NO,Feralas
0,16968,21,Orgrimmar
0,17302,19,Un'Goro Crater
0,17276,19,Un'Goro Crater
0,5455,1,Feralas
0,17686,23,Scarlet Monastery
0,17358,90,Western Plaguelands
0,2318,1,Felwood
0,14789,5,Eastern Plaguelands
0,863,62,Orgrimmar
0,1533,62,Orgrimmar
0,6487,72,Orgrimmar
0,906,21,Orgrimmar
0,1610,23,Orgrimmar
0,566,3,Ruins of Ahn'Qiraj
0,644,3,Ruins of Ahn'Qiraj
0,6600,19,Un'Goro Crater
0,132,62,Silithus
0,17572,3,Eastern Plaguelands
0,159,79,Searing Gorge
0,128,5,Molten Core
0,4985,79,Molten Core
0,949,5,Molten Core
0,84,5,Molten Core
0,754,19,Molten Core
0,6638,5,Molten Core
0,1089,19,Molten Core
0,1389,5,Molten Core
0,1831,72,Zul'Gurub
0,11690,72,Zul'Gurub
0,1063,53,Zul'Gurub
0,13516,72,Zul'Gurub
0,726,3,Scarlet Monastery
0,6449,62,The Barrens
0,819,93,Scholomance
0,15844,90,Scholomance
0,13940,23,Silverpine Forest
0,759,79,The Temple of Atal'Hakkar
0,158,19,Burning Steppes
0,1616,3,Ruins of Ahn'Qiraj
0,1119,19,Silithus
0,133,79,Molten Core
0,480,5,Molten Core
0,7812,5,Molten Core
0,4158,79,Molten Core
0,14253,5,Molten Core
0,18381,NO,Burning Steppes
0,5783,53,Zul'Gurub
0,797,72,Zul'Gurub
0,2111,53,Zul'Gurub
0,11609,53,Zul'Gurub
0,2799,3,Razorfen Kraul
0,17562,90,Orgrimmar
0,69,23,Orgrimmar
0,173,3,Ruins of Ahn'Qiraj
0,172,3,Ruins of Ahn'Qiraj
0,15003,23,Eastern Plaguelands
0,1161,79,Searing Gorge
0,15722,79,Molten Core
0,134,5,Molten Core
0,169,79,Molten Core
0,1520,19,Molten Core
0,8734,19,Molten Core
0,1626,5,Molten Core
0,1307,79,Molten Core
0,1144,19,Molten Core
0,4501,5,Molten Core
0,149,5,Molten Core
0,5813,5,Molten Core
0,958,53,Zul'Gurub
0,17750,72,Zul'Farrak
0,4989,1,Scholomance
0,166,3,Scholomance
0,1170,62,Orgrimmar
0,990,62,Orgrimmar
0,1194,79,Molten Core
0,12710,19,Molten Core
0,868,5,Molten Core
0,645,5,Molten Core
0,1118,5,Molten Core
0,11817,5,Molten Core
0,180,79,Molten Core
0,118,5,Molten Core
0,601,19,Molten Core
0,7411,53,Zul'Gurub
0,90,5,Azshara
0,13837,23,Scholomance
0,1489,21,Arathi Basin
0,507,19,Burning Steppes
0,182,NO,Durotar
0,19422,NO,Durotar
