virtual_time,avatar_id,guild,place
0,1103,NO,Orgrimmar
0,30377,NO,Durotar
0,1564,205,Shadowmoon Valley
0,22896,103,Terokkar Forest
0,6998,19,Blade's Edge Mountains
0,43075,189,Tanaris
0,45878,174,Orgrimmar
0,43082,90,Hellfire Peninsula
0,7411,53,Terokkar Forest
0,26258,174,Terokkar Forest
0,8582,53,Terokkar Forest
0,4985,62,Shattrath City
0,20937,53,Nagrand
0,27726,103,Thunder Bluff
0,39365,35,Netherstorm
0,427,23,Orgrimmar
0,28930,103,Shattrath City
0,176,62,Shattrath City
0,24491,103,Shattrath City
0,22700,204,Terokkar Forest
0,37759,103,Nagrand
0,25831,103,Nagrand
0,19581,19,Tirisfal Glades
0,19036,103,Netherstorm
0,182,NO,Durotar
0,31245,53,Hellfire Peninsula
0,10269,79,Orgrimmar
0,38482,53,Nagrand
0,28323,53,Orgrimmar
0,39053,5,Shattrath City
0,22391,101,Tanaris
0,2484,NO,Orgrimmar
0,15465,103,Nagrand
0,7087,19,Tirisfal Glades
0,11087,3,Felwood
0,14135,23,Hellfire Peninsula
0,24903,NO,Western Plaguelands
0,11504,169,Felwood
0,397,53,Zangarmarsh
0,2113,53,Terokkar Forest
0,345,101,Netherstorm
0,1457,5,Blade's Edge Mountains
0,9700,103,Orgrimmar
0,17982,104,Shattrath City
0,6800,23,Shattrath City
0,24084,204,Shattrath City
0,1094,103,Shattrath City
0,770,79,Deadwind Pass
0,18380,169,Eye of the Storm
0,22782,104,Terokkar Forest
0,8687,19,Shattrath City
0,519,53,Shattrath City
0,405,5,Netherstorm
0,34276,NO,Eversong Woods
0,47938,NO,Eversong Woods
0,47852,NO,Eversong Woods
0,36357,NO,Silvermoon City
0,47720,NO,Orgrimmar
0,47870,NO,Hillsbrad Foothills
0,36328,NO,Desolace
0,42600,191,Hellfire Peninsula
0,41630,104,Blade's Edge Mountains
0,34392,103,Blade's Edge Mountains
0,35088,104,Orgrimmar
0,45029,53,Undercity
0,34393,5,Undercity
0,41970,189,Shadowmoon Valley
0,34457,19,Terokkar Forest
0,34862,103,Nagrand
1,1103,NO,Orgrimmar
1,22051,104,Shadowmoon Valley
1,22896,103,Terokkar Forest
1,32358,NO,Blade's Edge Mountains
1,6998,19,Blade's Edge Mountains
1,28,204,Orgrimmar
1,45878,174,Undercity
1,2843,90,Thunder Bluff
1,43082,90,Durotar
1,118,5,Shadowmoon Valley
1,7411,53,Terokkar Forest
1,26258,174,Terokkar Forest
1,8582,53,Terokkar Forest
1,154,201,Shattrath City
1,20937,53,Nagrand
1,21861,104,Nagrand
1,23223,101,Shattrath City
1,39365,35,Netherstorm
1,24373,104,Blade's Edge Mountains
1,176,62,Orgrimmar
1,28930,103,Shattrath City
1,24491,103,Shattrath City
1,22700,204,Terokkar Forest
1,2780,204,Terokkar Forest
1,37759,103,Nagrand
1,25831,103,Nagrand
1,19036,103,Netherstorm
1,21886,204,Zangarmarsh
1,182,NO,Durotar
1,31245,53,Hellfire Peninsula
1,38482,53,Nagrand
1,25687,115,Terokkar Forest
1,39053,5,Shattrath City
1,22391,101,Tanaris
1,7087,19,Alterac Valley
1,15465,103,Nagrand
1,11087,3,Felwood
1,45783,206,Hellfire Peninsula
1,13492,53,Azshara
1,24903,NO,Western Plaguelands
1,37457,NO,The Barrens
1,23111,174,Felwood
1,11504,169,Felwood
1,2113,53,Terokkar Forest
1,397,53,Zangarmarsh
1,9700,103,Orgrimmar
1,8495,204,Orgrimmar
1,1457,5,Shattrath City
1,17982,104,Terokkar Forest
1,46966,NO,Zangarmarsh
1,46457,NO,Zangarmarsh
1,1961,62,Shattrath City
1,26420,204,Terokkar Forest
1,45457,103,Netherstorm
1,7309,104,Orgrimmar
1,770,79,Shattrath City
1,24084,204,Terokkar Forest
1,1094,103,Terokkar Forest
1,21207,101,Orgrimmar
1,22782,104,Terokkar Forest
1,18380,169,Arathi Basin
1,8687,19,Shattrath City
