virtual_time,avatar_id,guild,place
0,75740,4,Thousand Needles
0,53992,161,Tanaris
0,73390,161,Orgrimmar
0,72481,NO,Hillsbrad Foothills
0,75508,NO,Hillsbrad Foothills
0,75004,NO,Undercity
0,60996,NO,Durotar
0,76485,NO,Durotar
0,70772,271,Stranglethorn Vale
0,75003,282,Stranglethorn Vale
0,74985,176,Stranglethorn Vale
0,76220,NO,The Barrens
0,70120,251,The Barrens
0,20917,53,Undercity
0,52294,79,Thunder Bluff
0,73437,251,Nagrand
0,23533,104,Nagrand
0,58276,103,Uldaman
0,21968,101,Shattrath City
0,70425,53,Shattrath City
0,48432,101,Serpentshrine Cavern
0,23528,115,The Shattered Halls
0,582,19,Arathi Basin
0,56181,104,Arathi Basin
0,72528,62,Black Temple
0,3634,62,Black Temple
0,22876,103,Black Temple
0,16325,282,Blade's Edge Mountains
0,1801,101,Karazhan
0,31407,101,Isle of Quel'Danas
0,19050,NO,Isle of Quel'Danas
0,18318,205,Alterac Valley
0,71871,161,Coilfang: The Slave Pens
0,22579,101,Warsong Gulch
0,33129,103,Warsong Gulch
0,6241,101,Shattrath City
0,22218,101,Serpentshrine Cavern
0,20022,103,The Mechanar
0,61239,104,Black Temple
0,1642,62,Black Temple
0,45532,250,Alterac Valley
0,9085,101,Serpentshrine Cavern
0,72857,4,The Shattered Halls
0,60379,189,Nagrand
0,21960,103,Black Temple
0,31,62,Black Temple
0,33257,62,Black Temple
0,7008,104,Orgrimmar
0,1043,4,The Shattered Halls
0,6537,161,Nagrand
0,73089,350,Tanaris
0,75247,282,Dustwallow Marsh
0,19094,161,Orgrimmar
0,72174,413,Alterac Mountains
0,75816,4,Hillsbrad Foothills
0,71138,NO,Hillsbrad Foothills
0,72413,344,Stranglethorn Vale
0,76522,NO,Mulgore
0,76094,426,The Barrens
0,76238,NO,The Barrens
0,76030,NO,The Barrens
0,75404,282,The Barrens
0,74794,429,The Temple of Atal'Hakkar
0,74719,408,The Temple of Atal'Hakkar
0,74957,429,The Temple of Atal'Hakkar
0,74183,NO,Thunder Bluff
0,74795,429,Thunder Bluff
0,51861,NO,Winterspring
0,27486,251,Hellfire Peninsula
0,4629,186,Hellfire Peninsula
0,64424,NO,Hellfire Peninsula
0,5015,NO,Hellfire Peninsula
0,75571,NO,Un'Goro Crater
0,75670,205,Eastern Plaguelands
0,69149,342,Zangarmarsh
0,72382,408,The Temple of Atal'Hakkar
0,75113,408,The Temple of Atal'Hakkar
0,71404,NO,Nagrand
0,45152,282,Nagrand
0,12562,NO,The Temple of Atal'Hakkar
0,53022,161,Blade's Edge Mountains
0,1169,101,Karazhan
0,62226,250,Isle of Quel'Danas
0,1645,365,Alterac Valley
0,67451,103,Shadowmoon Valley
0,14389,103,Swamp of Sorrows
0,1617,115,Shattrath City
0,159,79,Shattrath City
0,132,62,Shattrath City
0,162,79,Shattrath City
0,22316,101,Serpentshrine Cavern
0,22716,101,Serpentshrine Cavern
0,21861,101,Tirisfal Glades
0,71487,161,Netherstorm
0,62085,189,Tempest Keep
0,59436,189,Tempest Keep
0,26843,189,Tempest Keep
0,61736,104,Black Temple
0,22928,103,Black Temple
0,939,62,Black Temple
0,17533,103,Black Temple
0,13940,62,Black Temple
0,26752,104,Black Temple
0,40553,NO,Shattrath City
0,17309,266,The Shattered Halls
0,22503,101,Nagrand
0,36625,35,Nagrand
0,22007,104,Tirisfal Glades
0,21868,104,Black Temple
0,22389,62,Black Temple
0,1161,247,Blade's Edge Arena
0,426,205,Magisters' Terrace
0,148,NO,Karazhan
0,25727,101,Isle of Quel'Danas
0,22379,103,Alterac Valley
0,20879,191,Alterac Valley
0,22561,358,Alterac Valley
0,3275,19,Coilfang: The Slave Pens
0,567,5,Shattrath City
0,18133,393,Shattrath City
0,36045,103,Stratholme
0,76299,103,Durotar
0,27432,101,Serpentshrine Cavern
0,65177,282,Felwood
0,59437,189,Tempest Keep
0,69895,104,Black Temple
0,23430,104,Black Temple
0,22330,104,Black Temple
0,8066,104,Black Temple
0,53826,205,Magisters' Terrace
0,1834,101,Karazhan
0,22072,NO,Hellfire Ramparts
0,74127,101,Isle of Quel'Danas
0,25725,101,Isle of Quel'Danas
0,72934,4,Orgrimmar
0,7758,79,Orgrimmar
0,72858,365,Alterac Valley
0,427,79,Alterac Valley
0,17869,104,Alterac Valley
0,3472,19,Coilfang: The Slave Pens
0,50398,156,Warsong Gulch
0,69210,343,Warsong Gulch
0,69080,189,Shattrath City
0,22222,101,Serpentshrine Cavern
0,21885,101,Serpentshrine Cavern
0,1321,4,The Shattered Halls
0,54994,5,The Shattered Halls
0,51361,266,The Shattered Halls
0,31598,103,Netherstorm
0,71801,365,Arathi Basin
0,25512,103,Arathi Basin
0,112,115,Arathi Basin
0,52702,189,Tempest Keep
0,3571,103,The Mechanar
0,32765,104,Black Temple
0,1459,103,Black Temple
0,22699,103,Black Temple
0,10373,62,Black Temple
0,72645,NO,Uldaman
0,182,NO,Durotar
0,75769,251,Stranglethorn Vale
0,61049,NO,Stranglethorn Vale
0,71479,282,Stranglethorn Vale
0,75863,426,Arathi Highlands
0,26283,101,Hellfire Peninsula
0,24455,272,Silithus
0,24417,282,Shattrath City
0,67694,282,Mana-Tombs
0,4317,9,Mana-Tombs
0,74024,251,Stranglethorn Vale
0,70846,344,Blade's Edge Mountains
0,417,101,Karazhan
0,21891,104,Black Temple
0,29896,161,The Arcatraz
0,22154,103,Shattrath City
0,8109,103,Shattrath City
0,24190,NO,Shattrath City
0,22246,101,Serpentshrine Cavern
0,1131,101,Terokkar Forest
0,76353,4,Tirisfal Glades
0,7963,103,Black Temple
0,22167,104,Black Temple
0,37611,35,Alterac Valley
0,22942,365,Alterac Valley
0,23967,189,Shadowmoon Valley
0,2254,103,Shadowmoon Valley
0,22559,359,Shattrath City
0,22675,101,Terokkar Forest
0,2145,79,Netherstorm
0,30974,5,Arathi Basin
0,62763,189,Tempest Keep
0,17520,103,Black Temple
0,513,62,Black Temple
0,27853,103,Black Temple
0,73567,103,Isle of Quel'Danas
0,21965,101,Serpentshrine Cavern
0,70865,103,Black Temple
0,4297,101,Karazhan
0,29395,103,Shattrath City
0,28323,35,Shattrath City
0,16470,79,Shattrath City
0,30745,53,Tirisfal Glades
0,32098,104,Black Temple
0,18473,62,Black Temple
0,16702,5,Isle of Quel'Danas
0,62743,250,Isle of Quel'Danas
0,22751,101,Orgrimmar
0,27081,104,Alterac Valley
0,22624,104,The Shattered Halls
0,55728,282,Netherstorm
0,22382,103,The Mechanar
0,2202,62,Black Temple
0,75716,4,Dustwallow Marsh
0,75332,NO,Un'Goro Crater
0,74290,282,Hillsbrad Foothills
0,60126,4,Hillsbrad Foothills
0,76189,NO,Warsong Gulch
0,76523,NO,Tirisfal Glades
0,76272,NO,Tirisfal Glades
0,26770,426,Durotar
0,73289,NO,The Barrens
0,76049,NO,Silverpine Forest
0,72469,NO,The Temple of Atal'Hakkar
0,1365,NO,The Temple of Atal'Hakkar
0,75141,358,Arathi Highlands
0,73355,161,Winterspring
0,72906,35,Hellfire Peninsula
0,7142,189,Hellfire Peninsula
0,20815,161,Hellfire Ramparts
0,62850,424,Orgrimmar
0,70008,NO,Orgrimmar
0,1498,NO,Orgrimmar
0,75623,412,Un'Goro Crater
0,20771,NO,Silithus
0,31413,53,Undercity
0,27233,282,Nagrand
0,75094,251,Badlands
0,67450,320,Zangarmarsh
0,75402,282,Zangarmarsh
0,3713,282,Mana-Tombs
0,72914,365,Nagrand
0,24157,101,Nagrand
0,10790,103,The Arcatraz
0,1915,79,Blade's Edge Mountains
0,62239,205,Magisters' Terrace
0,1261,101,Karazhan
0,5198,205,Orgrimmar
0,9457,104,Orgrimmar
0,62902,189,Orgrimmar
0,26449,103,Orgrimmar
0,74978,189,Alterac Valley
0,1229,9,Undercity
0,71204,205,Shattrath City
0,74591,365,Durotar
0,22952,115,The Shattered Halls
0,62457,103,Nagrand Arena
0,278,266,The Temple of Atal'Hakkar
0,379,NO,Arathi Basin
0,22995,161,Arathi Basin
0,61523,189,Tempest Keep
0,52313,189,Tempest Keep
0,5985,103,Tempest Keep
0,2993,4,The Mechanar
0,21984,104,Black Temple
0,22453,103,Black Temple
0,60220,103,Black Temple
0,540,62,Black Temple
0,12571,103,Black Temple
0,17982,104,Black Temple
0,271,62,Black Temple
0,19431,161,The Arcatraz
0,1481,53,Blade's Edge Mountains
0,22067,358,Blade's Edge Arena
0,23118,204,Blade's Edge Arena
0,19986,205,Magisters' Terrace
0,30467,101,Karazhan
0,52751,103,Isle of Quel'Danas
0,10313,103,Orgrimmar
0,67572,35,Alterac Valley
0,22697,101,Serpentshrine Cavern
0,24550,101,Serpentshrine Cavern
0,2998,104,Tirisfal Glades
0,2866,103,The Mechanar
0,25822,103,The Mechanar
0,26420,103,Black Temple
0,22058,103,Black Temple
0,1554,62,Black Temple
0,25213,62,Black Temple
0,68261,79,Blade's Edge Mountains
0,20884,104,Blade's Edge Arena
0,27347,103,Isle of Quel'Danas
0,31184,101,Orgrimmar
0,420,101,Alterac Valley
0,63928,293,Netherstorm
0,2968,35,Arathi Basin
0,27595,104,Black Temple
0,391,62,Black Temple
0,388,104,Black Temple
0,1705,NO,Karazhan
0,782,9,Orgrimmar
0,65342,282,Alterac Valley
0,16367,5,Alterac Valley
0,71482,161,Coilfang: The Slave Pens
0,37932,103,Coilfang: The Slave Pens
0,18065,103,Shattrath City
