virtual_time,avatar_id,guild,place
0,45882,281,Wailing Caverns
0,64970,NO,Feralas
0,31267,161,Arathi Highlands
0,64835,53,Hellfire Peninsula
0,28782,103,The Botanica
0,59615,104,The Botanica
0,57,5,Arathi Basin
0,61833,NO,Shadowmoon Valley
0,25501,NO,Shattrath City
0,22143,53,The Botanica
0,22025,103,Coilfang: The Slave Pens
0,66990,NO,Shadowfang Keep
0,66251,NO,Ashenvale
0,9520,189,Zul'Farrak
0,63923,282,Stranglethorn Vale
0,31091,NO,Mulgore
0,36189,173,The Barrens
0,65549,NO,Thunder Bluff
0,63191,282,Hellfire Peninsula
0,65742,204,Hellfire Peninsula
0,64481,35,Shattrath City
0,56755,161,Shattrath City
0,64111,104,Felwood
0,37460,53,Terokkar Forest
0,30838,103,Terokkar Forest
0,44813,189,Nagrand
0,57612,282,Nagrand
0,29567,282,Auchenai Crypts
0,50739,167,Shadowmoon Valley
0,162,103,Durotar
0,22541,101,Terokkar Forest
0,6953,104,Arathi Basin
0,34533,167,Arathi Basin
0,2079,282,Arathi Basin
0,1812,16,Arathi Basin
0,4650,103,Arathi Basin
0,2158,5,Hellfire Peninsula
0,25699,104,Orgrimmar
0,6891,19,Shadowmoon Valley
0,22841,243,The Botanica
0,22007,104,Zangarmarsh
0,22793,NO,The Hinterlands
0,23131,103,Alterac Valley
0,59826,5,Shattrath City
0,2447,103,The Botanica
0,27408,35,Arathi Basin
0,37759,35,Orgrimmar
0,36631,103,Coilfang: The Slave Pens
0,33058,103,Coilfang: The Slave Pens
0,24373,NO,Shadowmoon Valley
0,42267,79,Shadowfang Keep
0,48670,282,Warsong Gulch
0,38774,101,Shattrath City
0,22009,101,The Botanica
0,22026,282,Nagrand
0,53826,205,Arathi Basin
0,428,NO,Arathi Basin
0,182,NO,Durotar
0,60041,NO,Ashenvale
0,66524,310,The Barrens
0,1205,4,Arathi Highlands
0,56418,35,Shattrath City
0,22706,282,Zangarmarsh
0,28080,NO,Blade's Edge Mountains
0,2916,53,Hellfire Peninsula
0,23328,5,Orgrimmar
0,22264,101,Shattrath City
0,19534,161,The Botanica
0,21965,101,Arathi Basin
0,62646,220,Orgrimmar
0,23176,291,Arathi Basin
0,62166,NO,Undercity
0,67305,NO,Tirisfal Glades
0,66180,310,Zul'Farrak
0,62850,103,The Barrens
0,31943,NO,Silverpine Forest
0,58807,NO,Silverpine Forest
0,65620,NO,Silverpine Forest
0,22216,117,Arathi Basin
0,67154,103,Hellfire Peninsula
0,28660,290,Hellfire Peninsula
0,64675,NO,Alterac Mountains
