virtual_time,avatar_id,guild,place
0,21191,NO,Durotar
0,21117,94,The Barrens
0,21072,94,Hillsbrad Foothills
0,16817,9,Ashenvale
0,19087,90,Swamp of Sorrows
0,2663,53,Orgrimmar
0,28,62,Un'Goro Crater
0,59,19,Eastern Plaguelands
0,7508,21,Searing Gorge
0,502,62,Western Plaguelands
0,19607,62,Western Plaguelands
0,423,62,The Barrens
0,4650,NO,Orgrimmar
0,2029,NO,Desolace
0,10949,NO,Badlands
0,20134,23,Tanaris
0,11861,72,Winterspring
0,906,21,Dire Maul
0,754,19,Orgrimmar
0,6487,72,Orgrimmar
0,14764,NO,Eastern Plaguelands
0,128,5,Burning Steppes
0,863,62,Mulgore
0,797,72,Tirisfal Glades
0,1616,5,Azshara
0,19051,21,Orgrimmar
0,802,21,Dire Maul
0,3742,19,Orgrimmar
0,19830,19,Orgrimmar
0,2057,19,Silithus
0,182,NO,Durotar
0,21095,94,The Barrens
0,19833,94,The Barrens
0,8083,94,The Barrens
0,2916,94,Stonetalon Mountains
0,18329,NO,The Barrens
0,19386,94,Desolace
0,18906,NO,Stranglethorn Vale
0,3052,5,Winterspring
0,7963,72,Winterspring
0,19252,21,Dire Maul
0,19694,NO,Un'Goro Crater
0,778,62,Un'Goro Crater
0,224,62,Silithus
0,15498,23,Desolace
0,1096,62,Western Plaguelands
0,12658,90,Felwood
0,19696,NO,Felwood
0,816,5,Arathi Basin
0,4507,NO,Undercity
0,19718,NO,Tirisfal Glades
0,21024,NO,Hillsbrad Foothills
0,17982,23,Silverpine Forest
0,9256,NO,Hillsbrad Foothills
0,19867,NO,Desolace
0,1003,72,Arathi Highlands
0,6221,21,Dire Maul
0,18411,53,Un'Goro Crater
0,4838,72,Eastern Plaguelands
0,18145,90,Orgrimmar
0,296,21,Dire Maul
0,2888,19,Orgrimmar
0,271,62,Orgrimmar
0,372,19,Undercity
0,929,5,Desolace
0,1915,NO,Arathi Basin
0,14769,23,Arathi Basin
0,9491,65,Orgrimmar
0,6800,79,Orgrimmar
0,19579,21,Alterac Valley
0,11975,97,Eastern Plaguelands
0,2459,62,Western Plaguelands
0,6187,19,Hillsbrad Foothills
0,1576,72,Arathi Basin
0,695,21,Arathi Basin
0,401,3,Winterspring
0,12818,72,Alterac Valley
0,13445,72,Arathi Basin
0,2317,19,Alterac Valley
1,21191,NO,Durotar
1,21117,94,The Barrens
1,21072,94,Hillsbrad Foothills
1,16817,9,Ashenvale
1,19087,90,Swamp of Sorrows
1,2663,53,Orgrimmar
1,423,62,Orgrimmar
1,28,62,Un'Goro Crater
1,7508,21,Wetlands
1,502,62,Western Plaguelands
1,19607,62,Western Plaguelands
1,2029,NO,Desolace
1,20521,NO,Stranglethorn Vale
1,10949,NO,Badlands
1,4650,NO,Arathi Basin
1,20134,23,Tanaris
1,1831,72,Winterspring
1,11861,72,Winterspring
1,906,21,Dire Maul
1,754,19,Orgrimmar
1,6487,72,Orgrimmar
1,14764,NO,Eastern Plaguelands
1,863,62,Maraudon
1,797,72,Orgrimmar
1,1616,5,Azshara
1,19051,21,Silithus
1,802,21,Dire Maul
1,2057,19,Silithus
1,14045,NO,Orgrimmar
1,4574,NO,Orgrimmar
1,182,NO,Durotar
1,21095,94,The Barrens
1,19833,94,The Barrens
1,8083,94,The Barrens
1,2916,94,Stonetalon Mountains
1,18329,NO,Thunder Bluff
1,19386,94,Desolace
1,7963,72,Winterspring
1,19252,21,Dire Maul
1,636,5,Dire Maul
1,16416,19,Dustwallow Marsh
1,19694,NO,Un'Goro Crater
1,778,62,Un'Goro Crater
1,15498,23,Desolace
1,1096,62,Western Plaguelands
1,12658,90,The Barrens
1,19696,NO,Felwood
1,816,5,Arathi Basin
1,19718,NO,Tirisfal Glades
1,21024,NO,Hillsbrad Foothills
1,17982,23,Undercity
1,9256,NO,Undercity
1,14405,72,Ashenvale
1,19867,NO,Desolace
1,18545,5,Stranglethorn Vale
1,6221,21,Dire Maul
1,18411,53,Un'Goro Crater
1,4838,72,Undercity
1,18145,90,Silithus
1,296,21,Dire Maul
1,271,62,Orgrimmar
1,929,5,Desolace
1,1915,NO,Arathi Basin
1,372,19,Arathi Basin
