virtual_time,avatar_id,guild,place
0,28710,90,Tanaris
0,63387,NO,Thunder Bluff
0,18200,251,Nagrand
0,59345,243,Arathi Basin
0,24603,204,Orgrimmar
0,26776,NO,Mulgore
0,65733,NO,Thunder Bluff
0,143,219,Orgrimmar
0,20937,53,Ragefire Chasm
0,23699,5,Azshara
0,19481,19,Blade's Edge Mountains
0,59759,204,Orgrimmar
0,21886,204,Warsong Gulch
0,21939,103,The Mechanar
0,14554,NO,Orgrimmar
0,182,NO,Durotar
0,23087,155,Shattrath City
0,417,101,Orgrimmar
0,22155,104,Terokkar Forest
0,50490,103,The Mechanar
0,64741,282,Stonetalon Mountains
0,65620,251,The Barrens
0,65504,NO,The Barrens
0,22476,35,Mulgore
0,65918,NO,Hellfire Peninsula
0,52497,204,Orgrimmar
0,45756,35,Shadowmoon Valley
0,23471,103,The Mechanar
0,17814,104,Alterac Valley
0,15115,19,Alterac Valley
0,30945,167,Scarlet Monastery
0,31184,101,Arathi Basin
0,23204,104,Shattrath City
0,23771,282,Shattrath City
0,23363,NO,Shattrath City
0,57741,189,Shattrath City
0,17528,NO,Arathi Basin
0,25968,104,Arathi Basin
0,27288,228,Arathi Basin
0,22734,103,The Mechanar
0,18141,243,Blade's Edge Mountains
0,65980,NO,Ragefire Chasm
0,66033,NO,Eversong Woods
0,66013,NO,Eversong Woods
0,65612,NO,Ghostlands
0,59477,NO,Hillsbrad Foothills
0,56605,53,Ashenvale
0,48050,243,Ashenvale
0,65759,251,Stranglethorn Vale
0,65555,NO,The Barrens
0,41252,103,Stranglethorn Vale
0,63559,131,Stranglethorn Vale
0,63488,282,Durotar
0,23749,NO,Azshara
0,34776,103,The Temple of Atal'Hakkar
0,61261,243,Silithus
0,60769,NO,Nagrand
0,56648,161,Nagrand
0,51138,189,Blade's Edge Mountains
0,41412,104,Shattrath City
0,13666,204,The Mechanar
0,44354,189,Thunder Bluff
0,64813,161,Warsong Gulch
0,42935,259,Shattrath City
0,51146,189,Terokkar Forest
0,45918,167,Arathi Basin
0,53229,281,Blade's Edge Mountains
0,27494,104,Shattrath City
0,46860,104,Arathi Basin
1,28710,90,Orgrimmar
1,64151,NO,Shattrath City
1,63387,NO,Thunder Bluff
1,18200,251,Nagrand
1,59345,243,Arathi Basin
1,30540,219,Orgrimmar
1,64591,NO,Thunder Bluff
1,63722,169,Undercity
1,20937,53,Ragefire Chasm
1,23699,5,Azshara
1,19481,19,Blade's Edge Mountains
1,21939,103,The Mechanar
1,14554,NO,Orgrimmar
1,182,NO,Durotar
1,23087,155,Shattrath City
1,417,101,Eye of the Storm
1,22155,104,Blade's Edge Mountains
1,50490,103,The Mechanar
1,65620,251,The Barrens
1,65504,NO,The Barrens
