virtual_time,avatar_id,guild,place
0,72884,NO,Durotar
0,73525,NO,Stonetalon Mountains
0,72842,NO,Stranglethorn Vale
0,73526,NO,The Barrens
0,69542,NO,Orgrimmar
0,68115,324,Terokkar Forest
0,71871,365,Zangarmarsh
0,72528,62,Warsong Gulch
0,22087,103,Warsong Gulch
0,1003,281,Netherstorm
0,34216,53,Scholomance
0,11070,NO,Shadowmoon Valley
0,22283,NO,Nagrand
0,36,NO,Nagrand
0,18442,62,Orgrimmar
0,25496,NO,Orgrimmar
0,72315,365,Durotar
0,73064,NO,Mulgore
0,54678,4,Mulgore
0,73527,282,The Barrens
0,27677,NO,Thunder Bluff
0,8124,282,Thunder Bluff
0,44156,315,Hellfire Peninsula
0,71836,365,Felwood
0,6144,167,Zangarmarsh
0,71905,103,Blade's Edge Mountains
0,17533,103,The Mechanar
0,70476,204,The Mechanar
0,22389,250,Magisters' Terrace
0,43759,191,Hellfire Peninsula
0,71701,35,Isle of Quel'Danas
0,29487,101,Warsong Gulch
0,1144,35,Shattrath City
0,22447,101,Shattrath City
0,71784,281,Shadowmoon Valley
0,26472,35,Shadowmoon Valley
0,44813,189,Netherstorm
0,28187,174,The Mechanar
0,63658,104,The Mechanar
0,10377,233,Un'Goro Crater
0,53958,176,Hillsbrad Foothills
0,182,NO,Durotar
0,73178,103,Durotar
0,73140,NO,The Barrens
0,72422,101,Hellfire Peninsula
0,72730,NO,Silithus
0,23101,177,Felwood
0,66627,NO,Shattrath City
0,22167,NO,Shattrath City
0,28382,161,Nagrand
0,1011,35,Nagrand
0,22264,101,Nagrand
0,21944,189,Auchenai Crypts
0,21895,103,Orgrimmar
0,191,3,Orgrimmar
0,22102,35,Shattrath City
0,20723,103,Magisters' Terrace
0,1096,62,Hellfire Peninsula
0,70921,103,Auchenai Crypts
0,21957,103,Terokkar Forest
0,27755,169,Thousand Needles
0,73063,NO,Hillsbrad Foothills
0,59381,365,Undercity
0,61859,NO,Tirisfal Glades
0,72999,365,Tirisfal Glades
0,62245,161,Desolace
0,53419,365,Stranglethorn Vale
0,73528,NO,The Barrens
0,69336,161,Winterspring
0,72827,NO,Coilfang: The Slave Pens
0,27347,189,Nagrand
0,71482,365,Zangarmarsh
0,71204,205,Isle of Quel'Danas
0,28881,NO,Orgrimmar
0,21902,103,Shattrath City
0,14068,252,Shattrath City
0,22493,104,Magisters' Terrace
0,31361,35,Isle of Quel'Danas
0,23557,103,Warsong Gulch
0,16798,104,Shattrath City
0,73051,103,The Mechanar
0,23291,103,Warsong Gulch
0,4858,104,Nagrand
0,22234,35,Arathi Basin
0,261,NO,Magisters' Terrace
0,7208,53,Silithus
0,64214,282,Shattrath City
0,57741,104,Shattrath City
0,22645,103,Shattrath City
0,24723,103,Magisters' Terrace
0,23939,9,Auchenai Crypts
0,22914,35,Shadowmoon Valley
0,73529,NO,Eversong Woods
0,41049,NO,Silvermoon City
0,73530,NO,Ghostlands
0,73493,NO,Ghostlands
0,73245,251,Ghostlands
0,73531,NO,Ghostlands
0,52687,NO,Orgrimmar
0,34440,NO,Orgrimmar
0,72576,342,Alterac Mountains
0,71864,NO,Alterac Mountains
0,44349,NO,Desolace
0,61571,NO,Desolace
0,47222,189,Silvermoon City
0,72795,365,Undercity
0,71832,365,Stranglethorn Vale
0,50842,35,Stranglethorn Vale
0,65724,251,Stranglethorn Vale
0,60411,371,The Barrens
0,73383,365,Dustwallow Marsh
0,70471,282,The Hinterlands
0,68911,251,Thousand Needles
0,70805,365,Hellfire Peninsula
0,56036,282,Western Plaguelands
0,61437,365,Felwood
0,72439,365,Silverpine Forest
0,72307,282,Zangarmarsh
0,70181,344,Zangarmarsh
0,64953,392,The Temple of Atal'Hakkar
0,69298,189,Shattrath City
0,66314,104,Terokkar Forest
0,66359,NO,Nagrand
0,66321,174,Shattrath City
0,64792,167,Isle of Quel'Danas
0,35268,161,Undercity
0,66385,308,Shattrath City
0,69914,161,Netherstorm
0,46107,167,The Mechanar
0,50524,282,Isle of Quel'Danas
0,66302,NO,Isle of Quel'Danas
0,44398,35,Warsong Gulch
0,57744,NO,Shattrath City
0,59386,35,Shattrath City
0,70062,161,Desolace
0,39817,NO,Arathi Basin
0,72042,282,Arathi Basin
0,68025,189,The Mechanar
0,66338,167,Isle of Quel'Danas
0,51932,103,Terokkar Forest
0,62999,NO,Netherstorm
0,39276,NO,Arathi Basin
0,53229,281,Blade's Edge Mountains
0,57770,35,Isle of Quel'Danas
0,65055,174,Shattrath City
0,45808,269,Nagrand
0,42837,250,Zangarmarsh
0,63638,103,The Mechanar
0,58815,103,Orgrimmar
0,44730,101,Shattrath City
0,67862,250,Scarlet Monastery
0,34629,NO,The Mechanar
0,35622,189,The Mechanar
1,72884,NO,Durotar
1,73525,NO,Stonetalon Mountains
1,72052,NO,Stranglethorn Vale
1,72842,NO,Stranglethorn Vale
1,73526,NO,The Barrens
1,68115,324,Orgrimmar
1,69542,NO,Shattrath City
1,71871,365,Zangarmarsh
1,22087,103,Warsong Gulch
1,1003,281,Netherstorm
1,58276,204,Zangarmarsh
1,34216,53,Scholomance
1,72528,62,Arathi Basin
1,11070,NO,Shadowmoon Valley
1,23913,103,Shattrath City
1,22283,NO,Shattrath City
1,18442,62,Orgrimmar
1,73064,NO,Mulgore
1,54678,4,Mulgore
1,72315,365,The Barrens
1,73527,282,The Barrens
1,27677,NO,Thunder Bluff
1,8124,282,Thunder Bluff
1,44156,315,Hellfire Peninsula
1,71836,365,Felwood
1,6144,167,Zangarmarsh
1,71905,103,Blade's Edge Mountains
1,62199,115,Warsong Gulch
1,1044,62,Terokkar Forest
1,108,174,Shattrath City
1,70476,204,Western Plaguelands
1,17533,103,The Mechanar
1,22389,250,Shattrath City
1,43759,191,Hellfire Peninsula
1,71701,35,Isle of Quel'Danas
1,29487,101,Warsong Gulch
1,1144,35,Tirisfal Glades
1,71784,281,Shadowmoon Valley
1,26472,35,Shadowmoon Valley
1,46088,115,Nagrand
1,28187,174,The Mechanar
1,63658,104,The Mechanar
1,44813,189,The Mechanar
1,73413,NO,Orgrimmar
1,10377,233,Un'Goro Crater
1,53958,176,Hillsbrad Foothills
1,182,NO,Durotar
1,73178,103,Stranglethorn Vale
1,73140,NO,The Barrens
1,72422,101,Hellfire Peninsula
1,23101,177,Felwood
1,28382,161,Orgrimmar
1,1011,35,Shattrath City
1,22264,101,Nagrand
1,22167,NO,Arathi Basin
1,21895,103,Orgrimmar
1,191,3,Shattrath City
1,21944,189,Shattrath City
1,22102,35,Terokkar Forest
1,20723,103,Isle of Quel'Danas
1,70921,103,Shattrath City
1,21957,103,Shadowmoon Valley
1,8340,252,Ashenvale
1,27755,169,Thousand Needles
1,73063,NO,Undercity
1,73532,NO,Tirisfal Glades
1,61859,NO,Tirisfal Glades
1,62245,161,Desolace
1,53419,365,Stranglethorn Vale
1,72999,365,Scarlet Monastery
1,73528,NO,The Barrens
1,69336,161,Winterspring
1,72827,NO,Coilfang: The Slave Pens
1,27347,189,Nagrand
1,71482,365,Zangarmarsh
1,278,266,Hellfire Peninsula
1,71204,205,Isle of Quel'Danas
1,21902,103,Isle of Quel'Danas
1,28881,NO,Orgrimmar
1,69279,174,Shattrath City
1,8837,103,Shattrath City
1,22441,282,Netherstorm
1,31361,35,Isle of Quel'Danas
1,23557,103,Warsong Gulch
1,16798,104,Shattrath City
1,73051,103,Shattrath City
1,23291,103,Warsong Gulch
1,4858,104,Nagrand
1,22234,35,Arathi Basin
1,22645,103,Blade's Edge Mountains
1,7208,53,Alterac Valley
1,64214,282,Shattrath City
1,57741,104,Shattrath City
1,22914,35,Shadowmoon Valley
1,23939,9,Shattrath City
1,73529,NO,Eversong Woods
1,41049,NO,Eversong Woods
1,73530,NO,Eversong Woods
1,73493,NO,Eversong Woods
1,73245,251,Ghostlands
1,73531,NO,Ghostlands
1,52687,NO,The Barrens
1,72576,342,Alterac Mountains
1,71864,NO,Undercity
1,47222,189,Eversong Woods
1,61571,NO,Desolace
1,44349,NO,The Barrens
1,60411,371,Hillsbrad Foothills
1,72795,365,Undercity
1,71832,365,Stranglethorn Vale
1,50842,35,Stranglethorn Vale
1,65724,251,Stranglethorn Vale
1,73383,365,Dustwallow Marsh
1,70471,282,The Hinterlands
1,68911,251,Tanaris
1,33252,315,Orgrimmar
1,70805,365,Hellfire Peninsula
1,72439,365,Tirisfal Glades
1,56036,282,Western Plaguelands
1,61437,365,Felwood
1,64953,392,Swamp of Sorrows
1,70975,358,Terokkar Forest
1,70974,358,Terokkar Forest
1,72307,282,Zangarmarsh
1,44793,189,Zangarmarsh
1,70181,344,Zangarmarsh
1,66314,104,Shattrath City
1,66321,174,Shattrath City
1,69914,161,Blade's Edge Mountains
1,64792,167,Isle of Quel'Danas
1,35268,161,Undercity
1,66385,308,Shattrath City
1,50407,79,Shattrath City
1,46107,167,The Mechanar
1,50524,282,Isle of Quel'Danas
1,66302,NO,Isle of Quel'Danas
1,44398,35,Warsong Gulch
1,57744,NO,Shattrath City
1,70062,161,Desolace
1,59386,35,Nagrand
1,39817,NO,Arathi Basin
1,72042,282,Arathi Basin
1,68025,189,The Mechanar
1,66338,167,Isle of Quel'Danas
1,51932,103,Terokkar Forest
1,62999,NO,The Barrens
1,65066,NO,Isle of Quel'Danas
1,53229,281,Blade's Edge Mountains
1,57770,35,Isle of Quel'Danas
1,65055,174,Shattrath City
1,59762,101,Shattrath City
1,63638,103,Netherstorm
1,42837,250,Zangarmarsh
1,58815,103,Orgrimmar
1,67862,250,Scarlet Monastery
1,44730,101,Zangarmarsh
1,34629,NO,The Mechanar
1,35622,189,The Mechanar
2,67891,6,Hillsbrad Foothills
2,72884,NO,Durotar
2,73525,NO,Stonetalon Mountains
2,72842,NO,Stranglethorn Vale
2,73526,NO,The Barrens
2,68115,324,Orgrimmar
2,69542,NO,Netherstorm
2,71871,365,Zangarmarsh
2,22087,103,Warsong Gulch
2,22044,103,Nagrand
2,1003,281,Netherstorm
2,58276,204,Netherstorm
2,34216,53,Western Plaguelands
2,72528,62,Arathi Basin
2,22283,NO,Isle of Quel'Danas
2,11070,NO,Shadowmoon Valley
2,36,101,Nagrand
2,18442,62,Orgrimmar
2,72315,365,Orgrimmar
2,73064,NO,Mulgore
2,54678,4,Mulgore
2,73527,282,The Barrens
2,73533,NO,Thunder Bluff
