virtual_time,avatar_id,guild,place
0,67049,NO,The Barrens
0,70251,282,The Barrens
0,68232,308,The Barrens
0,70120,NO,The Barrens
0,67852,336,Hellfire Peninsula
0,64970,NO,Terokkar Forest
0,1003,281,Shadowmoon Valley
0,22785,103,Shattrath City
0,27871,103,The Mechanar
0,67612,5,Durotar
0,25079,35,Blade's Edge Mountains
0,2808,104,Blade's Edge Mountains
0,23605,243,Orgrimmar
0,68159,NO,Hillsbrad Foothills
0,70191,NO,Mulgore
0,67780,NO,The Barrens
0,11372,161,The Blood Furnace
0,58573,269,Zangarmarsh
0,69080,282,Nagrand
0,52702,167,Nagrand
0,21861,101,Blade's Edge Mountains
0,22513,103,Hellfire Peninsula
0,1491,79,Warsong Gulch
0,949,161,Shattrath City
0,26752,104,Netherstorm
0,13940,62,Deadwind Pass
0,26636,35,Arathi Basin
0,61598,204,Blade's Edge Mountains
0,22046,104,Shadowmoon Valley
0,22007,104,Warsong Gulch
0,22841,243,Warsong Gulch
0,23430,104,The Mechanar
0,22447,101,The Mechanar
0,22222,101,Blade's Edge Mountains
0,10373,204,Blade's Edge Mountains
0,68093,243,Orgrimmar
0,21885,101,Orgrimmar
0,61899,65,Shattrath City
0,65742,204,Shattrath City
0,40793,103,Shattrath City
0,53791,204,Tirisfal Glades
0,3982,62,Azshara
0,59445,266,The Blood Furnace
0,33058,103,The Mechanar
0,69769,NO,Tirisfal Glades
0,182,NO,Durotar
0,33445,NO,The Barrens
0,28453,62,Shattrath City
0,22474,53,Terokkar Forest
0,1011,35,Nagrand Arena
0,23176,282,Hellfire Ramparts
0,69078,204,Blade's Edge Mountains
0,12658,53,The Mechanar
0,3236,9,Tanaris
0,69591,NO,Orgrimmar
0,68916,NO,Swamp of Sorrows
0,65941,NO,Tirisfal Glades
0,70249,NO,Tirisfal Glades
0,62675,NO,Tirisfal Glades
0,70238,NO,Silverpine Forest
0,61972,108,Winterspring
0,62620,243,Hellfire Peninsula
0,23048,104,Orgrimmar
0,24795,NO,Undercity
0,68856,NO,The Blood Furnace
0,70102,104,Hellfire Peninsula
0,67768,35,Orgrimmar
0,41812,53,Shattrath City
0,30231,291,Hellfire Peninsula
0,492,104,Orgrimmar
0,556,103,Terokkar Forest
0,22790,103,The Mechanar
0,45457,103,Hellfire Ramparts
0,11589,189,Orgrimmar
0,22268,204,Shadowmoon Valley
0,31361,35,Warsong Gulch
0,63772,35,Terokkar Forest
0,16798,104,Nagrand Arena
0,66094,65,Orgrimmar
0,61883,204,Shattrath City
0,25982,104,Netherstorm
0,28695,103,Arathi Basin
0,68923,79,Burning Steppes
0,22440,103,Blade's Edge Mountains
0,22734,103,Hellfire Ramparts
0,17528,NO,Shadowmoon Valley
0,23771,282,Warsong Gulch
0,30433,103,Shattrath City
0,70221,35,The Mechanar
0,25903,35,Orgrimmar
0,23624,243,Warsong Gulch
0,1449,5,Tirisfal Glades
0,55783,35,Shattrath City
0,70337,NO,Eversong Woods
0,70243,NO,Eversong Woods
0,70268,NO,Eversong Woods
0,56036,NO,Undercity
0,66435,NO,Eversong Woods
0,69475,282,Ghostlands
0,70125,NO,Ghostlands
0,69644,308,The Barrens
0,66621,NO,Ghostlands
0,60498,NO,Stonetalon Mountains
0,30463,72,Silverpine Forest
0,41180,53,Arathi Highlands
0,67283,243,Swamp of Sorrows
0,48246,NO,Stranglethorn Vale
0,67006,282,Feralas
0,63432,213,Western Plaguelands
0,57314,189,Hellfire Peninsula
0,68275,340,Hellfire Peninsula
0,56603,NO,Orgrimmar
0,44709,107,Orgrimmar
0,43324,251,Un'Goro Crater
0,64321,204,Shattrath City
0,67399,220,Azshara
0,46547,53,Western Plaguelands
0,66441,189,Hellfire Peninsula
0,68872,324,Nagrand
0,53596,282,The Blood Furnace
0,48085,53,Blade's Edge Mountains
0,46748,103,Blade's Edge Mountains
0,48233,259,Terokkar Forest
0,59548,282,Blade's Edge Mountains
0,41110,35,Blade's Edge Arena
0,34386,9,Shadowmoon Valley
0,35072,167,Warsong Gulch
0,35004,167,Nagrand
0,64635,161,Zangarmarsh
0,65248,103,The Mechanar
0,66302,104,Shadowmoon Valley
0,68025,189,Netherstorm
0,41472,204,Netherstorm
0,60572,104,The Mechanar
0,59467,204,The Steamvault
0,66338,167,The Mechanar
0,67772,189,Shattrath City
0,58395,282,Alterac Valley
0,68105,103,Shattrath City
0,39105,189,Shattrath City
0,62446,336,Nagrand
1,70251,282,Orgrimmar
1,57662,NO,Orgrimmar
1,67049,NO,The Barrens
1,68232,308,The Barrens
1,70120,NO,The Barrens
1,67852,336,Hellfire Peninsula
1,64970,NO,Terokkar Forest
1,1003,281,Shadowmoon Valley
1,22785,103,Warsong Gulch
1,59615,104,Shattrath City
1,27871,103,The Mechanar
1,25079,35,Blade's Edge Mountains
1,2808,104,Shattrath City
1,67612,5,Arathi Basin
1,23605,243,Orgrimmar
1,12509,171,Orgrimmar
1,68159,NO,Hillsbrad Foothills
1,70191,NO,Mulgore
1,67780,NO,The Barrens
1,69686,167,The Barrens
1,70110,NO,Thunder Bluff
1,11372,161,The Blood Furnace
1,58573,269,Zangarmarsh
1,69080,282,Shattrath City
1,52702,167,Nagrand
1,21861,101,Blade's Edge Mountains
