virtual_time,avatar_id,guild,place
0,27409,NO,Tanaris
0,63353,167,Stonetalon Mountains
0,63951,282,Stonetalon Mountains
0,64492,NO,Azshara
0,64835,53,Ghostlands
0,59772,35,Nagrand
0,1043,4,Nagrand
0,1003,204,Orgrimmar
0,64919,NO,Orgrimmar
0,61833,NO,Shadowmoon Valley
0,58724,243,Warsong Gulch
0,25501,NO,Shattrath City
0,21909,104,Alterac Valley
0,61421,NO,Thunder Bluff
0,21960,103,Terokkar Forest
0,64132,282,Thousand Needles
0,26706,216,Tirisfal Glades
0,63050,35,Stranglethorn Vale
0,5504,9,The Barrens
0,41715,NO,Felwood
0,10373,103,Nagrand
0,4650,79,Warsong Gulch
0,23699,5,Tirisfal Glades
0,754,19,Terokkar Forest
0,11861,NO,Netherstorm
0,820,103,Netherstorm
0,56776,35,Warsong Gulch
0,2057,103,Tirisfal Glades
0,20521,9,Auchindoun: Shadow Labyrinth
0,22449,204,Netherstorm
0,508,19,Netherstorm
0,182,NO,Durotar
0,2439,NO,Orgrimmar
0,60547,96,Arathi Highlands
0,22728,NO,Blade's Edge Mountains
0,25498,121,Netherstorm
0,22264,101,Nagrand
0,22102,35,Blade's Edge Mountains
0,20723,204,Shattrath City
0,24897,103,Warsong Gulch
0,23800,104,Warsong Gulch
0,56689,282,Silverpine Forest
0,64609,108,Thunder Bluff
0,61409,35,Winterspring
0,11455,243,Felwood
0,63772,108,Zangarmarsh
0,676,5,Zangarmarsh
0,62239,205,Shattrath City
0,18748,NO,Blade's Edge Mountains
0,21985,103,Shadowmoon Valley
0,21902,103,Shadowmoon Valley
0,22790,103,Auchindoun: Shadow Labyrinth
0,25045,19,Terokkar Forest
0,19069,35,Auchindoun: Shadow Labyrinth
0,892,5,Terokkar Forest
0,388,19,Terokkar Forest
0,15589,205,Netherstorm
0,22357,167,Arathi Basin
0,3588,19,Orgrimmar
0,41241,103,Alterac Valley
0,2416,204,Alterac Valley
0,57741,189,Alterac Valley
0,17528,NO,Shadowmoon Valley
0,27288,228,Auchindoun: Shadow Labyrinth
0,32357,103,Terokkar Forest
0,21744,104,Nagrand
0,16597,103,Netherstorm
0,1959,103,Arathi Basin
0,23248,NO,Orgrimmar
0,65086,NO,Eversong Woods
0,63944,282,Orgrimmar
0,64619,282,Hillsbrad Foothills
0,34660,131,Undercity
0,63488,282,Undercity
0,63559,131,Tirisfal Glades
0,23749,131,Tirisfal Glades
0,64813,NO,Desolace
0,53785,NO,Desolace
0,53356,NO,Silvermoon City
0,64290,282,Arathi Highlands
0,60377,220,Arathi Highlands
0,61773,269,Tanaris
0,61261,243,Swamp of Sorrows
0,35764,189,Stranglethorn Vale
0,58750,NO,Feralas
0,43210,NO,The Hinterlands
0,47933,104,Winterspring
0,58047,243,Silithus
0,61769,167,Felwood
0,59601,216,Zangarmarsh
0,51643,243,Nagrand
0,51643,243,Nagrand
0,51643,243,Nagrand
0,42938,5,Alterac Valley
0,47500,5,Shattrath City
0,52092,243,Shadowmoon Valley
0,36328,289,Nagrand
0,36047,101,Blade's Edge Mountains
0,59803,NO,Arathi Basin
0,58875,35,Alterac Valley
0,53078,204,Warsong Gulch
0,47888,35,Auchindoun: Shadow Labyrinth
0,52944,101,Nagrand
0,53229,281,Nagrand
0,60343,104,Arathi Basin
1,63353,167,Stonetalon Mountains
1,63951,282,Stonetalon Mountains
1,64492,NO,Azshara
1,64835,53,Ghostlands
1,59772,35,Nagrand
1,1043,4,Nagrand
1,1003,204,Orgrimmar
1,43157,174,Shattrath City
1,64919,NO,Eye of the Storm
1,61833,NO,Shadowmoon Valley
1,58724,243,Warsong Gulch
1,20022,105,Netherstorm
1,25501,NO,Netherstorm
1,21909,104,Orgrimmar
1,61421,NO,Alterac Valley
1,21960,103,Blade's Edge Mountains
1,64132,282,Thousand Needles
1,26706,216,Stranglethorn Vale
1,63050,35,Stranglethorn Vale
1,5504,9,The Barrens
1,58202,167,Thunder Bluff
1,41715,NO,Felwood
1,10373,103,Nagrand
1,754,19,Blade's Edge Mountains
1,4650,79,Warsong Gulch
1,11861,NO,Netherstorm
1,23699,5,Scarlet Monastery
1,23142,150,Shattrath City
1,820,103,Netherstorm
1,53084,161,Orgrimmar
1,56776,35,Shattrath City
1,20521,9,Auchindoun: Shadow Labyrinth
1,26472,104,Terokkar Forest
1,2057,103,Searing Gorge
1,22449,204,Netherstorm
1,23587,NO,Orgrimmar
1,182,NO,Durotar
1,23534,NO,Silvermoon City
1,2439,NO,Orgrimmar
1,60547,96,Burning Steppes
1,22728,NO,Blade's Edge Mountains
1,25498,NO,Netherstorm
1,22264,101,Nagrand
1,32590,161,Shattrath City
1,22102,35,Shattrath City
1,20723,204,Shattrath City
1,24897,103,Shattrath City
1,23800,104,Arathi Basin
1,63996,NO,Thousand Needles
1,56689,282,Undercity
1,64609,108,The Barrens
1,11455,243,Orgrimmar
1,61409,35,Felwood
1,63772,108,Zangarmarsh
1,676,5,Zangarmarsh
1,62239,205,Shattrath City
1,18748,NO,Blade's Edge Mountains
1,25045,19,Blade's Edge Mountains
1,21985,103,Shadowmoon Valley
1,21902,103,Shadowmoon Valley
1,22790,103,Auchindoun: Shadow Labyrinth
1,60367,79,Zangarmarsh
1,19069,35,Auchindoun: Shadow Labyrinth
1,892,5,Zangarmarsh
1,22357,167,Orgrimmar
1,15589,205,Netherstorm
1,388,19,Zangarmarsh
1,41241,103,Alterac Valley
1,57741,189,Alterac Valley
1,17528,NO,Shadowmoon Valley
1,1959,103,Warsong Gulch
1,2416,204,Shattrath City
1,27288,228,Auchindoun: Shadow Labyrinth
1,32357,103,Terokkar Forest
1,21744,104,Nagrand
1,16597,103,Netherstorm
1,3588,19,The Barrens
1,23248,NO,Warsong Gulch
1,22914,104,Terokkar Forest
1,65086,NO,Eversong Woods
1,64619,282,Hillsbrad Foothills
1,63488,282,Undercity
1,63944,282,Ashenvale
1,59555,165,Stonetalon Mountains
1,34660,131,Scarlet Monastery
1,63559,131,Scarlet Monastery
1,64813,NO,Desolace
1,53785,NO,Desolace
1,23749,131,Scarlet Monastery
1,64290,282,Arathi Highlands
1,60377,220,Arathi Highlands
1,61773,269,Orgrimmar
1,61261,243,Swamp of Sorrows
1,35764,189,Stranglethorn Vale
1,58750,NO,Feralas
1,43210,NO,The Hinterlands
1,61769,167,Winterspring
1,47933,104,Winterspring
1,58047,243,Silithus
1,61089,189,Orgrimmar
1,59601,216,Zangarmarsh
1,51643,243,Nagrand
1,51643,243,Nagrand
1,58242,167,Nagrand
1,51643,243,Nagrand
1,58242,167,Nagrand
1,42938,5,Alterac Valley
1,47500,5,Shattrath City
1,52092,243,Shadowmoon Valley
1,36328,289,Nagrand
1,59803,NO,Arathi Basin
1,45808,167,Orgrimmar
1,53078,204,Warsong Gulch
1,47888,35,Auchindoun: Shadow Labyrinth
1,52944,101,Nagrand
1,53229,281,Nagrand
1,60343,104,Arathi Basin
1,34629,167,Shattrath City
2,63353,167,Stonetalon Mountains
2,63951,282,Stonetalon Mountains
2,64492,NO,Azshara
2,64835,53,Ghostlands
2,1043,4,Orgrimmar
2,59772,35,Nagrand
2,28782,167,Orgrimmar
2,64919,NO,Eye of the Storm
2,43157,174,Nagrand
2,61833,NO,Shadowmoon Valley
2,58724,243,Warsong Gulch
2,25501,NO,Netherstorm
2,616,235,Netherstorm
2,20022,105,Blasted Lands
2,21909,104,Orgrimmar
2,61421,NO,Alterac Valley
2,21960,103,Blade's Edge Mountains
2,64132,282,Thousand Needles
2,26706,216,Stranglethorn Vale
2,63050,35,Stranglethorn Vale
2,63627,NO,Mulgore
2,5504,9,The Barrens
2,58202,167,The Barrens
2,41715,NO,Felwood
2,10373,103,Nagrand
2,21995,216,Blade's Edge Mountains
2,754,19,Blade's Edge Mountains
2,4650,79,Warsong Gulch
2,11861,NO,Shattrath City
2,23699,5,Scarlet Monastery
2,23142,150,Blade's Edge Mountains
2,19818,252,Zangarmarsh
2,820,103,Netherstorm
2,180,79,Hellfire Peninsula
2,53084,161,Orgrimmar
2,20521,9,Auchindoun: Shadow Labyrinth
2,26472,104,Terokkar Forest
2,56776,35,Nagrand
2,22449,204,Netherstorm
2,2057,103,Blackrock Depths
2,182,NO,Durotar
2,23534,NO,Ghostlands
2,60547,96,Blackrock Depths
2,2197,12,Nagrand
