virtual_time,avatar_id,guild,place
0,63951,282,Un'Goro Crater
0,27239,243,Warsong Gulch
0,58276,NO,Stranglethorn Vale
0,66057,288,The Hinterlands
0,16199,167,Hellfire Peninsula
0,21935,NO,Terokkar Forest
0,5207,199,Nagrand
0,27871,103,Tirisfal Glades
0,2663,53,Felwood
0,1003,281,Zangarmarsh
0,57,5,Arathi Basin
0,59615,104,The Mechanar
0,61833,NO,Shadowmoon Valley
0,50280,35,Shadowmoon Valley
0,22143,53,Thunder Bluff
0,23062,103,Warsong Gulch
0,1043,4,Scarlet Monastery
0,23767,218,Orgrimmar
0,36189,173,Moonglade
0,45897,308,Stonetalon Mountains
0,66443,282,Stranglethorn Vale
0,67182,NO,Mulgore
0,54068,NO,Mulgore
0,9520,253,Scarlet Monastery
0,66921,NO,The Barrens
0,66990,NO,Ghostlands
0,65742,204,Winterspring
0,23417,103,Hellfire Peninsula
0,64786,189,Undercity
0,39585,282,Shattrath City
0,44813,189,Terokkar Forest
0,63191,282,Mulgore
0,61598,282,Western Plaguelands
0,56755,161,Arathi Basin
0,2079,282,Orgrimmar
0,34533,167,Shadowmoon Valley
0,1491,216,Shadowmoon Valley
0,22071,103,Warsong Gulch
0,26752,104,Warsong Gulch
0,1581,5,Warsong Gulch
0,152,4,Shattrath City
0,29567,282,Terokkar Forest
0,1812,16,Blasted Lands
0,906,103,Zangarmarsh
0,16193,104,The Mechanar
0,21868,104,Hillsbrad Foothills
0,24754,104,Shadowmoon Valley
0,22841,243,Terokkar Forest
0,958,53,Alterac Valley
0,171,4,Shadowmoon Valley
0,15722,19,Shattrath City
0,46794,204,Terokkar Forest
0,1129,62,Arathi Basin
0,2447,103,The Mechanar
0,49558,161,The Mechanar
0,7758,79,Blade's Edge Mountains
0,3982,62,Hellfire Peninsula
0,22026,282,Hellfire Peninsula
0,36631,103,Hellfire Ramparts
0,19085,103,Orgrimmar
0,22449,103,Orgrimmar
0,22350,104,Alterac Valley
0,54994,103,Shadowmoon Valley
0,1390,79,Warsong Gulch
0,13705,62,Terokkar Forest
0,645,5,Nagrand
0,20089,204,Nagrand
0,21886,204,Tirisfal Glades
0,33058,103,Tirisfal Glades
0,182,NO,Durotar
0,19522,NO,Durotar
0,22706,282,Undercity
0,50102,NO,Shattrath City
0,2034,104,Shattrath City
0,64875,282,Nagrand
0,57288,NO,Netherstorm
0,22825,35,Netherstorm
0,22723,NO,Shattrath City
0,63501,282,Durotar
0,53193,253,Terokkar Forest
0,22102,35,Shadowmoon Valley
0,21895,103,Shattrath City
0,31674,204,Shattrath City
0,19534,161,The Mechanar
0,59223,174,Warsong Gulch
0,63245,101,Eastern Plaguelands
0,22075,104,Scarlet Monastery
0,23176,291,Orgrimmar
0,21957,103,Shadowmoon Valley
0,26618,220,Netherstorm
0,65620,NO,Alterac Mountains
0,49442,19,Hillsbrad Foothills
0,19685,NO,Undercity
0,65643,4,Tirisfal Glades
0,67072,167,Silverpine Forest
0,66966,282,Hellfire Peninsula
0,21480,205,Hellfire Peninsula
0,13980,35,Eastern Plaguelands
0,25822,204,Terokkar Forest
0,63048,NO,Zangarmarsh
0,41821,104,The Hinterlands
0,23010,35,Thunder Bluff
0,4371,235,Terokkar Forest
0,12157,5,Nagrand
0,929,5,Blade's Edge Mountains
0,56232,101,Blade's Edge Mountains
0,22229,104,Orgrimmar
0,22171,243,Orgrimmar
0,52497,204,Orgrimmar
0,22777,290,Alterac Valley
0,52990,161,Alterac Valley
0,22737,103,Shadowmoon Valley
0,22790,103,Warsong Gulch
0,15217,204,Shattrath City
0,28469,101,Netherstorm
0,30317,NO,Scarlet Monastery
0,363,5,The Mechanar
